time,acc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,force,NaN,NaN,NaN,NaN,NaN
450.439,8227,10568,4969,11960,11960,11960,11960,11960,-1,4336,3776,-1,-1,-1,-1
451.303,8227,10568,4969,11960,11960,11960,11960,11960,-1,4400,3776,-1,-1,-1,-1
451.698,8227,10568,4969,11960,11960,11960,11960,11960,-1,4400,3792,-1,-1,-1,-1
479.777,8355,10568,4969,11960,11960,11960,11960,11960,-1,4400,3792,-1,-1,-1,-1
480.238,8355,10568,4969,11960,11960,11960,11960,11960,-1,4464,3792,-1,-1,-1,-1
480.567,8355,10568,4969,11960,11960,11960,11960,11960,-1,4464,3792,-1,-1,-1,-1
481.565,8355,10596,5048,11960,11960,11960,11960,11960,-1,4464,3792,-1,-1,-1,-1
481.915,8355,10596,5048,11960,11960,11960,11960,11960,-1,4480,3792,-1,-1,-1,-1
482.309,8355,10596,5048,11960,11960,11960,11960,11960,-1,4480,3808,-1,-1,-1,-1
483.065,8355,10596,5048,11960,11960,11960,11960,11960,-1,4480,3808,-1,-1,-1,-1
483.355,8355,10596,5048,11960,11960,11960,11960,11960,-1,4512,3808,-1,-1,-1,-1
485.109,8355,10596,5048,11960,11960,11960,11960,11960,-1,4512,3808,-1,-1,-1,-1
486.768,8372,10596,5048,11960,11960,11960,11960,11960,-1,4512,3808,-1,-1,-1,-1
487.891,8372,10596,5048,11960,11960,11960,11960,11960,-1,4544,3808,-1,-1,-1,-1
488.805,8372,10596,5048,11960,11960,11960,11960,11960,-1,4544,3808,-1,-1,-1,-1
509.177,8372,10547,5029,11960,11960,11960,11960,11960,-1,4544,3808,-1,-1,-1,-1
509.879,8372,10547,5029,11960,11960,11960,11960,11960,-1,4608,3808,-1,-1,-1,-1
510.919,8372,10547,5029,11960,11960,11960,11960,11960,-1,4608,3808,-1,-1,-1,-1
512.782,8372,10547,5029,11960,11960,11960,11960,11960,-1,4608,3808,-1,-1,-1,-1
513.368,8372,10547,5029,11960,11960,11960,11960,11960,-1,4656,3808,-1,-1,-1,-1
513.979,8372,10547,5029,11960,11960,11960,11960,11960,-1,4656,3808,-1,-1,-1,-1
515.394,8307,10547,5029,11960,11960,11960,11960,11960,-1,4656,3808,-1,-1,-1,-1
515.980,8307,10547,5029,11960,11960,11960,11960,11960,-1,4672,3808,-1,-1,-1,-1
532.874,8307,10547,5029,11960,11960,11960,11960,11960,-1,4672,3824,-1,-1,-1,-1
534.676,8307,10558,4996,11960,11960,11960,11960,11960,-1,4672,3824,-1,-1,-1,-1
535.353,8307,10558,4996,11960,11960,11960,11960,11960,-1,4704,3824,-1,-1,-1,-1
536.017,8307,10558,4996,11960,11960,11960,11960,11960,-1,4704,3824,-1,-1,-1,-1
537.977,8307,10558,4996,11960,11960,11960,11960,11960,-1,4704,3824,-1,-1,-1,-1
538.878,8307,10558,4996,11960,11960,11960,11960,11960,-1,4752,3824,-1,-1,-1,-1
539.587,8307,10558,4996,11960,11960,11960,11960,11960,-1,4752,3840,-1,-1,-1,-1
555.498,8283,10558,4996,11960,11960,11960,11960,11960,-1,4752,3840,-1,-1,-1,-1
556.400,8283,10558,4996,11960,11960,11960,11960,11960,-1,4768,3840,-1,-1,-1,-1
557.199,8283,10558,4996,11960,11960,11960,11960,11960,-1,4768,3840,-1,-1,-1,-1
560.156,8283,10583,5043,11960,11960,11960,11960,11960,-1,4768,3840,-1,-1,-1,-1
560.805,8283,10583,5043,11960,11960,11960,11960,11960,-1,4752,3840,-1,-1,-1,-1
561.456,8283,10583,5043,11960,11960,11960,11960,11960,-1,4752,3840,-1,-1,-1,-1
563.113,8283,10583,5043,11960,11960,11960,11960,11960,-1,4752,3840,-1,-1,-1,-1
563.721,8283,10583,5043,11960,11960,11960,11960,11960,-1,4704,3840,-1,-1,-1,-1
580.178,8283,10583,5043,11960,11960,11960,11960,11960,-1,4704,3856,-1,-1,-1,-1
583.985,8329,10583,5043,11960,11960,11960,11960,11960,-1,4704,3856,-1,-1,-1,-1
584.949,8329,10583,5043,11960,11960,11960,11960,11960,-1,4720,3856,-1,-1,-1,-1
585.863,8329,10583,5043,11960,11960,11960,11960,11960,-1,4720,3856,-1,-1,-1,-1
587.935,8329,10546,5031,11960,11960,11960,11960,11960,-1,4720,3856,-1,-1,-1,-1
588.631,8329,10546,5031,11960,11960,11960,11960,11960,-1,4752,3856,-1,-1,-1,-1
589.293,8329,10546,5031,11960,11960,11960,11960,11960,-1,4752,3856,-1,-1,-1,-1
604.485,8329,10546,5031,11960,11960,11960,11960,11960,-1,4752,3856,-1,-1,-1,-1
605.079,8329,10546,5031,11960,11960,11960,11960,11960,-1,4848,3856,-1,-1,-1,-1
605.528,8329,10546,5031,11960,11960,11960,11960,11960,-1,4848,3872,-1,-1,-1,-1
606.189,8345,10546,5031,11960,11960,11960,11960,11960,-1,4848,3872,-1,-1,-1,-1
606.597,8345,10546,5031,11960,11960,11960,11960,11960,-1,4896,3872,-1,-1,-1,-1
606.977,8345,10546,5031,11960,11960,11960,11960,11960,-1,4896,3872,-1,-1,-1,-1
630.546,8345,10557,5039,11960,11960,11960,11960,11960,-1,4896,3872,-1,-1,-1,-1
630.886,8345,10557,5039,11960,11960,11960,11960,11960,-1,4912,3872,-1,-1,-1,-1
631.238,8345,10557,5039,11960,11960,11960,11960,11960,-1,4912,3872,-1,-1,-1,-1
631.964,8345,10557,5039,11960,11960,11960,11960,11960,-1,4912,3872,-1,-1,-1,-1
632.355,8345,10557,5039,11960,11960,11960,11960,11960,-1,4896,3872,-1,-1,-1,-1
632.957,8345,10557,5039,11960,11960,11960,11960,11960,-1,4896,3888,-1,-1,-1,-1
634.905,8281,10557,5039,11960,11960,11960,11960,11960,-1,4896,3888,-1,-1,-1,-1
635.605,8281,10557,5039,11960,11960,11960,11960,11960,-1,4800,3888,-1,-1,-1,-1
636.204,8281,10557,5039,11960,11960,11960,11960,11960,-1,4800,3888,-1,-1,-1,-1
655.205,8281,10597,5002,11960,11960,11960,11960,11960,-1,4800,3888,-1,-1,-1,-1
656.194,8281,10597,5002,11960,11960,11960,11960,11960,-1,4720,3888,-1,-1,-1,-1
659.632,8281,10597,5002,11960,11960,11960,11960,11960,-1,4720,3888,-1,-1,-1,-1
662.933,8281,10597,5002,11960,11960,11960,11960,11960,-1,4720,3888,-1,-1,-1,-1
664.008,8281,10597,5002,11960,11960,11960,11960,11960,-1,4624,3888,-1,-1,-1,-1
664.883,8281,10597,5002,11960,11960,11960,11960,11960,-1,4624,3888,-1,-1,-1,-1
665.940,8121,10597,5002,11960,11960,11960,11960,11960,-1,4624,3888,-1,-1,-1,-1
