time,acc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,force,NaN,NaN,NaN,NaN,NaN
146.827,4095,8057,8665,11940,11940,11940,11940,11940,-1,736,14512,-1,-1,-1,-1
167.638,4095,8057,8665,11940,11940,11940,11940,11940,-1,736,14512,-1,-1,-1,-1
168.034,4095,8057,8665,11940,11940,11940,11940,11940,-1,784,14512,-1,-1,-1,-1
168.438,4095,8057,8665,11940,11940,11940,11940,11940,-1,784,14512,-1,-1,-1,-1
169.138,3688,8057,8665,11940,11940,11940,11940,11940,-1,784,14512,-1,-1,-1,-1
169.584,3688,8057,8665,11940,11940,11940,11940,11940,-1,752,14512,-1,-1,-1,-1
170.224,3688,8057,8665,11940,11940,11940,11940,11940,-1,752,14512,-1,-1,-1,-1
171.302,3688,8076,8817,11940,11940,11940,11940,11940,-1,752,14512,-1,-1,-1,-1
172.710,3688,8076,8817,11940,11940,11940,11940,11940,-1,688,14512,-1,-1,-1,-1
192.098,3688,8076,8817,11940,11940,11940,11940,11940,-1,688,14496,-1,-1,-1,-1
194.150,3688,8076,8817,11940,11940,11940,11940,11940,-1,688,14496,-1,-1,-1,-1
194.956,3688,8076,8817,11940,11940,11940,11940,11940,-1,592,14496,-1,-1,-1,-1
195.754,3688,8076,8817,11940,11940,11940,11940,11940,-1,592,14512,-1,-1,-1,-1
197.761,3599,8076,8817,11940,11940,11940,11940,11940,-1,592,14512,-1,-1,-1,-1
198.667,3599,8076,8817,11940,11940,11940,11940,11940,-1,560,14512,-1,-1,-1,-1
199.554,3599,8076,8817,11940,11940,11940,11940,11940,-1,560,14512,-1,-1,-1,-1
221.429,3599,7808,8782,11940,11940,11940,11940,11940,-1,560,14512,-1,-1,-1,-1
222.898,3599,7808,8782,11940,11940,11940,11940,11940,-1,560,14512,-1,-1,-1,-1
223.950,3599,7808,8782,11940,11940,11940,11940,11940,-1,560,14512,-1,-1,-1,-1
225.910,3599,7808,8782,11940,11940,11940,11940,11940,-1,560,14512,-1,-1,-1,-1
226.626,3599,7808,8782,11940,11940,11940,11940,11940,-1,592,14512,-1,-1,-1,-1
227.456,3599,7808,8782,11940,11940,11940,11940,11940,-1,592,14512,-1,-1,-1,-1
243.804,6365,7808,8782,11940,11940,11940,11940,11940,-1,592,14512,-1,-1,-1,-1
244.582,6365,7808,8782,11940,11940,11940,11940,11940,-1,592,14512,-1,-1,-1,-1
245.575,6365,7808,8782,11940,11940,11940,11940,11940,-1,592,14512,-1,-1,-1,-1
247.587,6365,8493,8787,11940,11940,11940,11940,11940,-1,592,14512,-1,-1,-1,-1
248.387,6365,8493,8787,11940,11940,11940,11940,11940,-1,560,14512,-1,-1,-1,-1
249.171,6365,8493,8787,11940,11940,11940,11940,11940,-1,560,14512,-1,-1,-1,-1
251.773,6365,8493,8787,11940,11940,11940,11940,11940,-1,560,14512,-1,-1,-1,-1
252.582,6365,8493,8787,11940,11940,11940,11940,11940,-1,240,14512,-1,-1,-1,-1
268.180,6365,8493,8787,11940,11940,11940,11940,11940,-1,240,14496,-1,-1,-1,-1
269.541,3808,8493,8787,11940,11940,11940,11940,11940,-1,240,14496,-1,-1,-1,-1
270.583,3808,8493,8787,11940,11940,11940,11940,11940,-1,16,14496,-1,-1,-1,-1
271.225,3808,8493,8787,11940,11940,11940,11940,11940,-1,16,14512,-1,-1,-1,-1
273.005,3808,8190,9125,11940,11940,11940,11940,11940,-1,16,14512,-1,-1,-1,-1
273.587,3808,8190,9125,11940,11940,11940,11940,11940,-1,0,14512,-1,-1,-1,-1
274.218,3808,8190,9125,11940,11940,11940,11940,11940,-1,0,14512,-1,-1,-1,-1
294.828,3808,8190,9125,11940,11940,11940,11940,11940,-1,0,14512,-1,-1,-1,-1
295.428,3808,8190,9125,11940,11940,11940,11940,11940,-1,16,14512,-1,-1,-1,-1
296.282,3808,8190,9125,11940,11940,11940,11940,11940,-1,16,14512,-1,-1,-1,-1
297.859,3657,8190,9125,11940,11940,11940,11940,11940,-1,16,14512,-1,-1,-1,-1
298.355,3657,8190,9125,11940,11940,11940,11940,11940,-1,112,14512,-1,-1,-1,-1
298.922,3657,8190,9125,11940,11940,11940,11940,11940,-1,112,14512,-1,-1,-1,-1
300.154,3657,8051,9048,11940,11940,11940,11940,11940,-1,112,14512,-1,-1,-1,-1
300.892,3657,8051,9048,11940,11940,11940,11940,11940,-1,144,14512,-1,-1,-1,-1
301.434,3657,8051,9048,11940,11940,11940,11940,11940,-1,144,14512,-1,-1,-1,-1
335.686,3657,8051,9048,11940,11940,11940,11940,11940,-1,144,14512,-1,-1,-1,-1
336.245,3657,8051,9048,11940,11940,11940,11940,11940,-1,176,14512,-1,-1,-1,-1
336.894,3657,8051,9048,11940,11940,11940,11940,11940,-1,176,14496,-1,-1,-1,-1
338.226,3790,8051,9048,11940,11940,11940,11940,11940,-1,176,14496,-1,-1,-1,-1
340.020,3790,8051,9048,11940,11940,11940,11940,11940,-1,208,14496,-1,-1,-1,-1
340.924,3790,8051,9048,11940,11940,11940,11940,11940,-1,208,14496,-1,-1,-1,-1
342.557,3790,8095,9255,11940,11940,11940,11940,11940,-1,208,14496,-1,-1,-1,-1
343.087,3790,8095,9255,11940,11940,11940,11940,11940,-1,128,14496,-1,-1,-1,-1
343.700,3790,8095,9255,11940,11940,11940,11940,11940,-1,128,14480,-1,-1,-1,-1
344.913,3790,8095,9255,11940,11940,11940,11940,11940,-1,128,14480,-1,-1,-1,-1
345.415,3790,8095,9255,11940,11940,11940,11940,11940,-1,48,14480,-1,-1,-1,-1
345.980,3790,8095,9255,11940,11940,11940,11940,11940,-1,48,14496,-1,-1,-1,-1
369.767,3778,8095,9255,11940,11940,11940,11940,11940,-1,48,14496,-1,-1,-1,-1
370.686,3778,8095,9255,11940,11940,11940,11940,11940,-1,256,14496,-1,-1,-1,-1
371.655,3778,8095,9255,11940,11940,11940,11940,11940,-1,256,14496,-1,-1,-1,-1
373.095,3778,7979,9117,11940,11940,11940,11940,11940,-1,256,14496,-1,-1,-1,-1
373.348,3778,7979,9117,11940,11940,11940,11940,11940,-1,368,14496,-1,-1,-1,-1
373.663,3778,7979,9117,11940,11940,11940,11940,11940,-1,368,14496,-1,-1,-1,-1
374.186,3778,7979,9117,11940,11940,11940,11940,11940,-1,368,14496,-1,-1,-1,-1
374.404,3778,7979,9117,11940,11940,11940,11940,11940,-1,464,14496,-1,-1,-1,-1
374.699,3778,7979,9117,11940,11940,11940,11940,11940,-1,464,14480,-1,-1,-1,-1
375.208,3771,7979,9117,11940,11940,11940,11940,11940,-1,464,14480,-1,-1,-1,-1
375.421,3771,7979,9117,11940,11940,11940,11940,11940,-1,512,14480,-1,-1,-1,-1
375.731,3771,7979,9117,11940,11940,11940,11940,11940,-1,512,14480,-1,-1,-1,-1
392.087,3771,7997,8896,11940,11940,11940,11940,11940,-1,512,14480,-1,-1,-1,-1
392.782,3771,7997,8896,11940,11940,11940,11940,11940,-1,512,14480,-1,-1,-1,-1
393.400,3771,7997,8896,11940,11940,11940,11940,11940,-1,512,14464,-1,-1,-1,-1
394.703,3771,7997,8896,11940,11940,11940,11940,11940,-1,512,14464,-1,-1,-1,-1
394.969,3771,7997,8896,11940,11940,11940,11940,11940,-1,496,14464,-1,-1,-1,-1
395.232,3771,7997,8896,11940,11940,11940,11940,11940,-1,496,14464,-1,-1,-1,-1
401.917,3524,7997,8896,11940,11940,11940,11940,11940,-1,496,14464,-1,-1,-1,-1
402.623,3524,7997,8896,11940,11940,11940,11940,11940,-1,480,14464,-1,-1,-1,-1
417.139,3524,7997,8896,11940,11940,11940,11940,11940,-1,480,14464,-1,-1,-1,-1
418.930,3524,8253,8993,11940,11940,11940,11940,11940,-1,480,14464,-1,-1,-1,-1
419.485,3524,8253,8993,11940,11940,11940,11940,11940,-1,528,14464,-1,-1,-1,-1
420.142,3524,8253,8993,11940,11940,11940,11940,11940,-1,528,14464,-1,-1,-1,-1
421.203,3524,8253,8993,11940,11940,11940,11940,11940,-1,528,14464,-1,-1,-1,-1
421.439,3524,8253,8993,11940,11940,11940,11940,11940,-1,576,14464,-1,-1,-1,-1
422.669,3524,8253,8993,11940,11940,11940,11940,11940,-1,576,14480,-1,-1,-1,-1
443.903,4100,8253,8993,11940,11940,11940,11940,11940,-1,576,14480,-1,-1,-1,-1
444.431,4100,8253,8993,11940,11940,11940,11940,11940,-1,560,14480,-1,-1,-1,-1
445.144,4100,8253,8993,11940,11940,11940,11940,11940,-1,560,14480,-1,-1,-1,-1
446.649,4100,8038,8957,11940,11940,11940,11940,11940,-1,560,14480,-1,-1,-1,-1
447.448,4100,8038,8957,11940,11940,11940,11940,11940,-1,608,14480,-1,-1,-1,-1
467.976,4100,8038,8957,11940,11940,11940,11940,11940,-1,608,14464,-1,-1,-1,-1
468.608,4100,8038,8957,11940,11940,11940,11940,11940,-1,608,14464,-1,-1,-1,-1
468.992,4100,8038,8957,11940,11940,11940,11940,11940,-1,768,14464,-1,-1,-1,-1
469.712,4100,8038,8957,11940,11940,11940,11940,11940,-1,768,14480,-1,-1,-1,-1
470.571,3877,8038,8957,11940,11940,11940,11940,11940,-1,768,14480,-1,-1,-1,-1
470.870,3877,8038,8957,11940,11940,11940,11940,11940,-1,944,14480,-1,-1,-1,-1
471.149,3877,8038,8957,11940,11940,11940,11940,11940,-1,944,14464,-1,-1,-1,-1
492.339,3877,7920,8759,11940,11940,11940,11940,11940,-1,944,14464,-1,-1,-1,-1
493.240,3877,7920,8759,11940,11940,11940,11940,11940,-1,1056,14464,-1,-1,-1,-1
493.847,3877,7920,8759,11940,11940,11940,11940,11940,-1,1056,14480,-1,-1,-1,-1
495.048,3877,7920,8759,11940,11940,11940,11940,11940,-1,1056,14480,-1,-1,-1,-1
495.520,3877,7920,8759,11940,11940,11940,11940,11940,-1,1040,14480,-1,-1,-1,-1
496.167,3877,7920,8759,11940,11940,11940,11940,11940,-1,1040,14480,-1,-1,-1,-1
496.744,3529,7920,8759,11940,11940,11940,11940,11940,-1,1040,14480,-1,-1,-1,-1
496.976,3529,7920,8759,11940,11940,11940,11940,11940,-1,1040,14480,-1,-1,-1,-1
517.253,3529,7920,8759,11940,11940,11940,11940,11940,-1,1040,14480,-1,-1,-1,-1
517.956,3529,8185,8842,11940,11940,11940,11940,11940,-1,1040,14480,-1,-1,-1,-1
518.267,3529,8185,8842,11940,11940,11940,11940,11940,-1,1072,14480,-1,-1,-1,-1
518.546,3529,8185,8842,11940,11940,11940,11940,11940,-1,1072,14480,-1,-1,-1,-1
519.062,3529,8185,8842,11940,11940,11940,11940,11940,-1,1072,14480,-1,-1,-1,-1
519.267,3529,8185,8842,11940,11940,11940,11940,11940,-1,896,14480,-1,-1,-1,-1
519.497,3529,8185,8842,11940,11940,11940,11940,11940,-1,896,14480,-1,-1,-1,-1
520.323,4201,8185,8578,11940,11940,11940,11940,11940,-1,896,14480,-1,-1,-1,-1
520.738,4201,8185,8578,11940,11940,11940,11940,11940,-1,544,14480,-1,-1,-1,-1
541.942,4201,8185,8578,11940,11940,11940,11940,11940,-1,544,14480,-1,-1,-1,-1
542.808,4201,8196,8578,11940,11940,11940,11940,11940,-1,544,14480,-1,-1,-1,-1
543.097,4201,8196,8578,11940,11940,11940,11940,11940,-1,512,14480,-1,-1,-1,-1
543.355,4201,8196,8578,11940,11940,11940,11940,11940,-1,512,14480,-1,-1,-1,-1
543.895,4201,8196,8578,11940,11940,11940,11940,11940,-1,512,14480,-1,-1,-1,-1
544.203,4201,8196,8578,11940,11940,11940,11940,11940,-1,528,14480,-1,-1,-1,-1
569.229,4201,8196,8578,11940,11940,11940,11940,11940,-1,528,14480,-1,-1,-1,-1
571.025,4527,8196,8378,11940,11940,11940,11940,11940,-1,528,14480,-1,-1,-1,-1
571.559,4527,8196,8378,11940,11940,11940,11940,11940,-1,384,14480,-1,-1,-1,-1
572.822,4527,8196,8378,11940,11940,11940,11940,11940,-1,384,14480,-1,-1,-1,-1
574.976,4527,8198,8378,11940,11940,11940,11940,11940,-1,384,14480,-1,-1,-1,-1
575.573,4527,8198,8378,11940,11940,11940,11940,11940,-1,48,14480,-1,-1,-1,-1
576.174,4527,8198,8378,11940,11940,11940,11940,11940,-1,48,14480,-1,-1,-1,-1
577.412,4527,8198,8378,11940,11940,11940,11940,11940,-1,48,14480,-1,-1,-1,-1
577.933,4527,8198,8378,11940,11940,11940,11940,11940,-1,304,14480,-1,-1,-1,-1
592.236,4527,8198,8378,11940,11940,11940,11940,11940,-1,304,14480,-1,-1,-1,-1
593.563,4209,8198,8322,11940,11940,11940,11940,11940,-1,304,14480,-1,-1,-1,-1
594.112,4209,8198,8322,11940,11940,11940,11940,11940,-1,336,14480,-1,-1,-1,-1
594.701,4209,8198,8322,11940,11940,11940,11940,11940,-1,336,14480,-1,-1,-1,-1
596.190,4209,8506,8322,11940,11940,11940,11940,11940,-1,336,14480,-1,-1,-1,-1
596.705,4209,8506,8322,11940,11940,11940,11940,11940,-1,368,14480,-1,-1,-1,-1
617.754,4209,8506,8322,11940,11940,11940,11940,11940,-1,368,14496,-1,-1,-1,-1
618.861,4209,8506,8322,11940,11940,11940,11940,11940,-1,368,14496,-1,-1,-1,-1
619.487,4209,8506,8322,11940,11940,11940,11940,11940,-1,448,14496,-1,-1,-1,-1
620.267,4209,8506,8322,11940,11940,11940,11940,11940,-1,448,14464,-1,-1,-1,-1
621.155,3693,8506,8004,11940,11940,11940,11940,11940,-1,448,14464,-1,-1,-1,-1
621.448,3693,8506,8004,11940,11940,11940,11940,11940,-1,688,14464,-1,-1,-1,-1
622.039,3693,8506,8004,11940,11940,11940,11940,11940,-1,688,14464,-1,-1,-1,-1
623.125,3693,8945,8004,11940,11940,11940,11940,11940,-1,688,14464,-1,-1,-1,-1
623.366,3693,8945,8004,11940,11940,11940,11940,11940,-1,688,14464,-1,-1,-1,-1
643.160,3693,8945,8004,11940,11940,11940,11940,11940,-1,688,14480,-1,-1,-1,-1
643.765,3693,8945,8004,11940,11940,11940,11940,11940,-1,688,14480,-1,-1,-1,-1
643.994,3693,8945,8004,11940,11940,11940,11940,11940,-1,688,14480,-1,-1,-1,-1
644.233,3693,8945,8004,11940,11940,11940,11940,11940,-1,688,14480,-1,-1,-1,-1
644.740,4480,8945,7962,11940,11940,11940,11940,11940,-1,688,14480,-1,-1,-1,-1
644.963,4480,8945,7962,11940,11940,11940,11940,11940,-1,688,14480,-1,-1,-1,-1
667.378,4480,8945,7962,11940,11940,11940,11940,11940,-1,688,14480,-1,-1,-1,-1
669.168,4480,9259,7962,11940,11940,11940,11940,11940,-1,688,14480,-1,-1,-1,-1
669.701,4480,9259,7962,11940,11940,11940,11940,11940,-1,576,14480,-1,-1,-1,-1
670.788,4480,9259,7962,11940,11940,11940,11940,11940,-1,576,14496,-1,-1,-1,-1
673.790,4480,9259,7962,11940,11940,11940,11940,11940,-1,576,14496,-1,-1,-1,-1
674.305,4480,9259,7962,11940,11940,11940,11940,11940,-1,656,14496,-1,-1,-1,-1
674.890,4480,9259,7962,11940,11940,11940,11940,11940,-1,656,14496,-1,-1,-1,-1
676.065,5972,9259,7168,11940,11940,11940,11940,11940,-1,656,14496,-1,-1,-1,-1
676.527,5972,9259,7168,11940,11940,11940,11940,11940,-1,704,14496,-1,-1,-1,-1
692.925,5972,9259,7168,11940,11940,11940,11940,11940,-1,704,14496,-1,-1,-1,-1
694.352,5972,9157,7168,11940,11940,11940,11940,11940,-1,704,14496,-1,-1,-1,-1
695.439,5972,9157,7168,11940,11940,11940,11940,11940,-1,704,14496,-1,-1,-1,-1
696.166,5972,9157,7168,11940,11940,11940,11940,11940,-1,704,14496,-1,-1,-1,-1
697.449,5972,9157,7168,11940,11940,11940,11940,11940,-1,704,14496,-1,-1,-1,-1
697.960,5972,9157,7168,11940,11940,11940,11940,11940,-1,720,14496,-1,-1,-1,-1
717.550,5972,9157,7168,11940,11940,11940,11940,11940,-1,720,14480,-1,-1,-1,-1
719.078,4673,9157,6894,11940,11940,11940,11940,11940,-1,720,14480,-1,-1,-1,-1
719.573,4673,9157,6894,11940,11940,11940,11940,11940,-1,720,14480,-1,-1,-1,-1
720.324,4673,9157,6894,11940,11940,11940,11940,11940,-1,720,14496,-1,-1,-1,-1
721.784,4673,9316,6894,11940,11940,11940,11940,11940,-1,720,14496,-1,-1,-1,-1
723.230,4673,9316,6894,11940,11940,11940,11940,11940,-1,688,14496,-1,-1,-1,-1
724.116,4673,9316,6894,11940,11940,11940,11940,11940,-1,688,14496,-1,-1,-1,-1
725.087,4673,9316,6894,11940,11940,11940,11940,11940,-1,688,14496,-1,-1,-1,-1
725.479,4673,9316,6894,11940,11940,11940,11940,11940,-1,704,14496,-1,-1,-1,-1
742.276,4673,9316,6894,11940,11940,11940,11940,11940,-1,704,14528,-1,-1,-1,-1
743.664,4621,9316,6757,11940,11940,11940,11940,11940,-1,704,14528,-1,-1,-1,-1
744.186,4621,9316,6757,11940,11940,11940,11940,11940,-1,720,14528,-1,-1,-1,-1
744.766,4621,9316,6757,11940,11940,11940,11940,11940,-1,720,14528,-1,-1,-1,-1
746.266,4621,9829,6757,11940,11940,11940,11940,11940,-1,720,14528,-1,-1,-1,-1
746.783,4621,9829,6757,11940,11940,11940,11940,11940,-1,736,14528,-1,-1,-1,-1
767.514,4621,9829,6757,11940,11940,11940,11940,11940,-1,736,14544,-1,-1,-1,-1
768.164,4621,9829,6757,11940,11940,11940,11940,11940,-1,736,14544,-1,-1,-1,-1
768.442,4621,9829,6757,11940,11940,11940,11940,11940,-1,736,14544,-1,-1,-1,-1
768.724,4621,9829,6757,11940,11940,11940,11940,11940,-1,736,14560,-1,-1,-1,-1
769.256,3457,9829,6757,11940,11940,11940,11940,11940,-1,736,14560,-1,-1,-1,-1
769.465,3457,9829,6757,11940,11940,11940,11940,11940,-1,784,14560,-1,-1,-1,-1
792.424,3457,9829,6757,11940,11940,11940,11940,11940,-1,784,14560,-1,-1,-1,-1
794.447,3457,9868,6518,11940,11940,11940,11940,11940,-1,784,14560,-1,-1,-1,-1
795.007,3457,9868,6518,11940,11940,11940,11940,11940,-1,816,14560,-1,-1,-1,-1
795.561,3457,9868,6518,11940,11940,11940,11940,11940,-1,816,14560,-1,-1,-1,-1
796.833,3457,9868,6518,11940,11940,11940,11940,11940,-1,816,14560,-1,-1,-1,-1
797.310,3457,9868,6518,11940,11940,11940,11940,11940,-1,768,14560,-1,-1,-1,-1
797.856,3457,9868,6518,11940,11940,11940,11940,11940,-1,768,14576,-1,-1,-1,-1
798.609,5327,9868,6518,11940,11940,11940,11940,11940,-1,768,14576,-1,-1,-1,-1
798.878,5327,9868,6518,11940,11940,11940,11940,11940,-1,784,14576,-1,-1,-1,-1
799.182,5327,9868,6518,11940,11940,11940,11940,11940,-1,784,14592,-1,-1,-1,-1
799.716,5327,9872,5931,11940,11940,11940,11940,11940,-1,784,14592,-1,-1,-1,-1
800.493,5327,9872,5931,11940,11940,11940,11940,11940,-1,784,14592,-1,-1,-1,-1
818.329,5327,9872,5931,11940,11940,11940,11940,11940,-1,784,14592,-1,-1,-1,-1
818.926,5327,9872,5931,11940,11940,11940,11940,11940,-1,784,14592,-1,-1,-1,-1
819.153,5327,9872,5931,11940,11940,11940,11940,11940,-1,864,14592,-1,-1,-1,-1
820.765,5327,9872,5931,11940,11940,11940,11940,11940,-1,864,14624,-1,-1,-1,-1
823.517,4099,9872,5931,11940,11940,11940,11940,11940,-1,864,14624,-1,-1,-1,-1
824.088,4099,9872,5931,11940,11940,11940,11940,11940,-1,880,14624,-1,-1,-1,-1
824.637,4099,9872,5931,11940,11940,11940,11940,11940,-1,880,14672,-1,-1,-1,-1
825.182,4099,10577,5784,11940,11940,11940,11940,11940,-1,880,14672,-1,-1,-1,-1
825.402,4099,10577,5784,11940,11940,11940,11940,11940,-1,896,14672,-1,-1,-1,-1
842.235,4099,10577,5784,11940,11940,11940,11940,11940,-1,896,14720,-1,-1,-1,-1
844.049,4099,10577,5784,11940,11940,11940,11940,11940,-1,896,14720,-1,-1,-1,-1
844.635,4099,10577,5784,11940,11940,11940,11940,11940,-1,992,14720,-1,-1,-1,-1
845.584,4099,10577,5784,11940,11940,11940,11940,11940,-1,992,14752,-1,-1,-1,-1
846.814,4005,10577,5784,11940,11940,11940,11940,11940,-1,992,14752,-1,-1,-1,-1
847.308,4005,10577,5784,11940,11940,11940,11940,11940,-1,1040,14752,-1,-1,-1,-1
866.362,4005,10577,5784,11940,11940,11940,11940,11940,-1,1040,14784,-1,-1,-1,-1
868.133,4005,10746,5810,11940,11940,11940,11940,11940,-1,1040,14784,-1,-1,-1,-1
868.779,4005,10746,5810,11940,11940,11940,11940,11940,-1,1040,14784,-1,-1,-1,-1
869.384,4005,10746,5810,11940,11940,11940,11940,11940,-1,1040,14784,-1,-1,-1,-1
870.005,4005,10746,5810,11940,11940,11940,11940,11940,-1,1040,14784,-1,-1,-1,-1
870.387,4005,10746,5810,11940,11940,11940,11940,11940,-1,1056,14784,-1,-1,-1,-1
892.487,4005,10746,5810,11940,11940,11940,11940,11940,-1,1056,14784,-1,-1,-1,-1
894.135,5259,10746,5810,11940,11940,11940,11940,11940,-1,1056,14784,-1,-1,-1,-1
894.856,5259,10746,5810,11940,11940,11940,11940,11940,-1,1072,14784,-1,-1,-1,-1
895.497,5259,10746,5810,11940,11940,11940,11940,11940,-1,1072,14768,-1,-1,-1,-1
897.014,5259,10688,5777,11940,11940,11940,11940,11940,-1,1072,14768,-1,-1,-1,-1
897.587,5259,10688,5777,11940,11940,11940,11940,11940,-1,832,14768,-1,-1,-1,-1
898.433,5259,10688,5777,11940,11940,11940,11940,11940,-1,832,14752,-1,-1,-1,-1
899.616,5259,10688,5777,11940,11940,11940,11940,11940,-1,832,14752,-1,-1,-1,-1
900.235,5259,10688,5777,11940,11940,11940,11940,11940,-1,880,14752,-1,-1,-1,-1
916.384,5259,10688,5777,11940,11940,11940,11940,11940,-1,880,14752,-1,-1,-1,-1
917.992,5538,10688,5777,11940,11940,11940,11940,11940,-1,880,14752,-1,-1,-1,-1
918.616,5538,10688,5777,11940,11940,11940,11940,11940,-1,880,14752,-1,-1,-1,-1
919.293,5538,10688,5777,11940,11940,11940,11940,11940,-1,880,14736,-1,-1,-1,-1
921.311,5538,10619,5293,11940,11940,11940,11940,11940,-1,880,14736,-1,-1,-1,-1
922.551,5538,10619,5293,11940,11940,11940,11940,11940,-1,688,14736,-1,-1,-1,-1
927.326,5538,10619,5293,11940,11940,11940,11940,11940,-1,688,14736,-1,-1,-1,-1
928.229,5538,10619,5293,11940,11940,11940,11940,11940,-1,688,14736,-1,-1,-1,-1
928.478,5538,10619,5293,11940,11940,11940,11940,11940,-1,608,14736,-1,-1,-1,-1
941.991,5538,10619,5293,11940,11940,11940,11940,11940,-1,608,14720,-1,-1,-1,-1
942.948,5589,10619,5293,11940,11940,11940,11940,11940,-1,608,14720,-1,-1,-1,-1
943.303,5589,10619,5293,11940,11940,11940,11940,11940,-1,496,14720,-1,-1,-1,-1
943.579,5589,10619,5293,11940,11940,11940,11940,11940,-1,496,14704,-1,-1,-1,-1
944.113,5589,10626,5350,11940,11940,11940,11940,11940,-1,496,14704,-1,-1,-1,-1
944.333,5589,10626,5350,11940,11940,11940,11940,11940,-1,432,14704,-1,-1,-1,-1
