Id,TimeStamp,Quality,ScaleX,ScaleY,ScaleZ,RefPointX,RefPointY,RefPointZ,Name,Entity_id
548,0,0,0,0,0,0,1,0,Aim Area 2,174
549,0,0,0,0,0,0,1,0,Aim Area 3,174
550,0,0,0,0,0,0,1,0,Aim Area 1,174
551,0,0,0,0,0,0,1,0,Aim Area 2,174
552,0,0,0,0,0,0,1,0,Aim Area 3,174
553,0,0,0,0,0,0,1,0,Aim Area 1,174
554,0,0,0,0,0,0,1,0,Aim Area 2,174
555,0,0,0,0,0,0,1,0,Aim Area 3,174
556,0,0,0,0,0,0,0,0,Aim Area 1,186
557,0,0,0,0,0,0,0,0,Aim Area 2,186
558,0,0,0,0,0,0,0,0,Aim Area 3,186
559,0,0,0,0,0,0,0,0,Aim Area 1,187
560,0,0,0,0,0,0,0,0,Aim Area 2,187
561,0,0,0,0,0,0,0,0,Aim Area 3,187
562,0,0,0,0,0,0,0,0,Aim Area 1,188
563,0,0,0,0,0,0,0,0,Aim Area 2,188
564,0,0,0,0,0,0,0,0,Aim Area 3,188
565,0,0,0,0,0,0,0,0,Aim Area 1,189
566,0,0,0,0,0,0,0,0,Aim Area 2,189
567,0,0,0,0,0,0,0,0,Aim Area 3,189
568,0,0,0,0,0,0,1,0,Aim Area 1,190
569,0,0,0,0,0,0,1,0,Aim Area 2,190
570,0,0,0,0,0,0,1,0,Aim Area 3,190
571,0,0,0,0,0,0,1,0,Aim Area 1,190
572,0,0,0,0,0,0,1,0,Aim Area 2,190
573,0,0,0,0,0,0,1,0,Aim Area 3,190
574,0,0,0,0,0,0,1,0,Aim Area 1,190
575,0,0,0,0,0,0,1,0,Aim Area 2,190
576,0,0,0,0,0,0,1,0,Aim Area 3,190
577,0,0,0,0,0,0,1,0,Aim Area 1,190
578,0,0,0,0,0,0,1,0,Aim Area 2,190
579,0,0,0,0,0,0,1,0,Aim Area 3,190
580,0,0,0,0,0,0,1,0,Aim Area 1,190
581,0,0,0,0,0,0,1,0,Aim Area 2,190
582,0,0,0,0,0,0,1,0,Aim Area 3,190
583,0,0,0,0,0,0,1,0,Aim Area 1,190
584,0,0,0,0,0,0,1,0,Aim Area 2,190
585,0,0,0,0,0,0,1,0,Aim Area 3,190
586,0,0,0,0,0,0,1,0,Aim Area 1,190
587,0,0,0,0,0,0,1,0,Aim Area 2,190
588,0,0,0,0,0,0,1,0,Aim Area 3,190
589,0,0,0,0,0,0,1,0,Aim Area 1,190
590,0,0,0,0,0,0,1,0,Aim Area 2,190
591,0,0,0,0,0,0,1,0,Aim Area 3,190
592,0,0,0,0,0,0,1,0,Aim Area 1,190
593,0,0,0,0,0,0,1,0,Aim Area 2,190
594,0,0,0,0,0,0,1,0,Aim Area 3,190
595,0,0,0,0,0,0,1,0,Aim Area 1,190
596,0,0,0,0,0,0,1,0,Aim Area 2,190
597,0,0,0,0,0,0,1,0,Aim Area 3,190
598,0,0,0,0,0,0,1,0,Aim Area 1,190
599,0,0,0,0,0,0,1,0,Aim Area 2,190
600,0,0,0,0,0,0,1,0,Aim Area 3,190
601,0,0,0,0,0,0,0,0,Aim Area 1,201
602,0,0,0,0,0,0,0,0,Aim Area 2,201
603,0,0,0,0,0,0,0,0,Aim Area 3,201
604,0,0,0,0,0,0,0,0,Aim Area 1,202
605,0,0,0,0,0,0,0,0,Aim Area 2,202
606,0,0,0,0,0,0,0,0,Aim Area 3,202
607,0,0,0,0,0,0,0,0,Aim Area 1,203
608,0,0,0,0,0,0,0,0,Aim Area 2,203
609,0,0,0,0,0,0,0,0,Aim Area 3,203
610,0,0,0,0,0,0,0,0,Aim Area 1,204
611,0,0,0,0,0,0,0,0,Aim Area 2,204
612,0,0,0,0,0,0,0,0,Aim Area 3,204
613,0,0,0,0,0,0,1,0,Aim Area 1,205
614,0,0,0,0,0,0,1,0,Aim Area 2,205
615,0,0,0,0,0,0,1,0,Aim Area 3,205
616,0,0,0,0,0,0,1,0,Aim Area 1,205
617,0,0,0,0,0,0,1,0,Aim Area 2,205
618,0,0,0,0,0,0,1,0,Aim Area 3,205
619,0,0,0,0,0,0,1,0,Aim Area 1,205
620,0,0,0,0,0,0,1,0,Aim Area 2,205
621,0,0,0,0,0,0,1,0,Aim Area 3,205
622,0,0,0,0,0,0,1,0,Aim Area 1,205
623,0,0,0,0,0,0,1,0,Aim Area 2,205
624,0,0,0,0,0,0,1,0,Aim Area 3,205
625,0,0,0,0,0,0,1,0,Aim Area 1,205
626,0,0,0,0,0,0,1,0,Aim Area 2,205
627,0,0,0,0,0,0,1,0,Aim Area 3,205
628,0,0,0,0,0,0,1,0,Aim Area 1,205
629,0,0,0,0,0,0,1,0,Aim Area 2,205
630,0,0,0,0,0,0,1,0,Aim Area 3,205
631,0,0,0,0,0,0,1,0,Aim Area 1,205
632,0,0,0,0,0,0,1,0,Aim Area 2,205
633,0,0,0,0,0,0,1,0,Aim Area 3,205
634,0,0,0,0,0,0,1,0,Aim Area 1,205
635,0,0,0,0,0,0,1,0,Aim Area 2,205
636,0,0,0,0,0,0,1,0,Aim Area 3,205
637,0,0,0,0,0,0,1,0,Aim Area 1,205
638,0,0,0,0,0,0,1,0,Aim Area 2,205
639,0,0,0,0,0,0,1,0,Aim Area 3,205
640,0,0,0,0,0,0,1,0,Aim Area 1,205
641,0,0,0,0,0,0,1,0,Aim Area 2,205
642,0,0,0,0,0,0,1,0,Aim Area 3,205
643,0,0,0,0,0,0,1,0,Aim Area 1,205
644,0,0,0,0,0,0,1,0,Aim Area 2,205
645,0,0,0,0,0,0,1,0,Aim Area 3,205
