0.008,12016,7920,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
10.826,12016,7920,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
11.256,12016,7920,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
12.085,12016,7920,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
14.436,12016,7920,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
14.770,12016,7920,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
15.208,12016,7920,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
15.911,12002,7920,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
16.279,12002,7920,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
16.856,12002,7920,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
34.459,12002,7922,8035,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
35.458,12002,7922,8035,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
36.400,12002,7922,8035,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
38.384,12002,7922,8035,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
39.118,12002,7922,8035,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
39.938,12002,7922,8035,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
41.692,12036,7922,8035,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
42.397,12036,7922,8035,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
60.886,12036,7922,8035,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
64.006,12036,7929,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
64.763,12036,7929,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
65.573,12036,7929,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
66.873,12036,7929,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
85.492,12036,7929,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
86.352,12036,7929,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
88.285,12021,7929,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
88.969,12021,7929,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
89.776,12021,7929,8019,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
91.524,12021,7917,8014,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
92.282,12021,7917,8014,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
93.102,12021,7917,8014,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
94.878,12021,7917,8014,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
96.026,12021,7917,8014,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
110.819,12021,7917,8014,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
113.570,12015,7917,8014,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
114.313,12015,7917,8014,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
115.133,12015,7917,8014,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
116.765,12015,7916,8010,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
117.159,12015,7916,8010,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
117.556,12015,7916,8010,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
138.179,12015,7916,8010,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
138.900,12015,7916,8010,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
139.746,12015,7916,8010,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
141.571,12010,7916,8010,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
142.289,12010,7916,8010,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
143.067,12010,7916,8010,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
161.229,12010,7931,8018,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
162.895,12010,7931,8018,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
164.119,12010,7931,8018,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
165.861,12010,7931,8018,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
166.816,12010,7931,8018,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
167.617,12010,7931,8018,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
169.378,12007,7931,8018,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
170.090,12007,7931,8018,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
170.931,12007,7931,8018,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
187.142,12007,7931,8017,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
187.921,12007,7931,8017,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
188.728,12007,7931,8017,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
190.479,12007,7931,8017,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
191.205,12007,7931,8017,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
191.976,12007,7931,8017,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
193.708,12009,7931,8017,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
215.621,12009,7931,8017,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
216.632,12009,7931,8017,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
218.484,12009,7918,8046,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
219.233,12009,7918,8046,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
220.044,12009,7918,8046,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
221.822,12009,7918,8046,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
222.518,12009,7918,8046,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
234.617,12009,7918,8046,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
237.696,12027,7918,8046,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
238.471,12027,7918,8046,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
239.276,12027,7918,8046,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
240.006,12027,7910,8045,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
240.405,12027,7910,8045,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
240.766,12027,7910,8045,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
241.492,12027,7910,8045,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
241.809,12027,7910,8045,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
259.611,12027,7910,8045,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
261.529,12016,7910,8045,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
262.930,12016,7910,8045,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
263.731,12016,7910,8045,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
265.403,12016,7916,8047,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
266.084,12016,7916,8047,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
286.891,12016,7916,8047,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
288.783,12016,7916,8047,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
289.540,12016,7916,8047,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
290.387,12016,7916,8047,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
292.137,12034,7916,8047,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
292.841,12034,7916,8047,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
293.624,12034,7916,8047,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
313.919,12034,7922,8039,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
314.806,12034,7922,8039,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
315.595,12034,7922,8039,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
317.305,12034,7922,8039,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
317.644,12034,7922,8039,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
318.020,12034,7922,8039,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
318.743,12058,7922,8039,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
319.109,12058,7922,8039,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
319.517,12058,7922,8039,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
336.837,12058,7914,8024,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
337.771,12058,7914,8024,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
338.583,12058,7914,8024,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
340.363,12058,7914,8024,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
341.077,12058,7914,8024,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
341.856,12058,7914,8024,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
343.612,12085,7914,8024,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
344.306,12085,7914,8024,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
364.686,12085,7914,8024,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
366.852,12085,7913,8017,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
367.635,12085,7913,8017,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
368.452,12085,7913,8017,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
370.228,12085,7913,8017,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
370.944,12085,7913,8017,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
371.806,12085,7913,8017,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
373.537,12083,7913,8017,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
374.215,12083,7913,8017,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
385.664,12083,7913,8017,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
387.764,12083,7914,7975,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
388.484,12083,7914,7975,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
389.301,12083,7914,7975,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
390.991,12083,7914,7975,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
391.744,12083,7914,7975,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
423.009,12083,7914,7975,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
425.475,12054,7914,7975,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
426.329,12054,7914,7975,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
427.355,12054,7914,7975,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
429.681,12054,7941,7976,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
430.817,12054,7941,7976,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
431.637,12054,7941,7976,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
432.470,12054,7941,7976,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
432.801,12054,7941,7976,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
433.230,12054,7941,7976,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
433.988,11982,7941,7976,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
434.415,11982,7941,7976,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
460.704,11982,7941,7976,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
464.427,11982,7923,8046,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
465.491,11982,7923,8046,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
466.516,11982,7923,8046,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
468.356,11982,7923,8046,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
469.042,11982,7923,8046,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
469.828,11982,7923,8046,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
471.641,11930,7923,8046,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
472.020,11930,7923,8046,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
472.454,11930,7923,8046,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
485.552,11930,7959,8115,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
485.986,11930,7959,8115,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
487.294,11930,7959,8115,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
488.071,11930,7959,8115,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
488.706,11930,7959,8115,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
489.206,11930,7959,8115,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
511.551,11866,7959,8115,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
512.651,11866,7959,8115,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
513.884,11866,7959,8115,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
514.659,11866,7934,8162,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
514.975,11866,7934,8162,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
515.420,11866,7934,8162,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
516.163,11866,7934,8162,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
516.688,11866,7934,8162,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
517.173,11866,7934,8162,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
517.942,11905,7934,8162,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
534.605,11905,7934,8162,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
535.690,11905,7934,8162,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
537.680,11905,7919,8157,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
538.456,11905,7919,8157,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
539.284,11905,7919,8157,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
541.017,11905,7919,8157,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
541.767,11905,7919,8157,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
559.688,11905,7919,8157,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
562.089,11910,7919,8157,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
563.491,11910,7919,8157,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
564.347,11910,7919,8157,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
565.669,11910,7917,8114,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
566.214,11910,7917,8114,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
588.403,11910,7917,8114,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
589.812,11910,7917,8114,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
590.335,11910,7917,8114,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
590.879,11910,7917,8114,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
592.118,12055,7917,8114,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
592.620,12055,7917,8114,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
593.218,12055,7917,8114,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
610.785,12055,7938,8072,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
611.029,12055,7938,8072,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
611.378,12055,7938,8072,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
613.474,12055,7938,8072,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
613.786,12055,7938,8072,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
614.288,12055,7938,8072,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
614.807,12097,7938,8072,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
615.025,12097,7938,8072,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
615.312,12097,7938,8072,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
636.309,12097,8049,8164,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
637.097,12097,8049,8164,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
637.767,12097,8049,8164,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
638.968,12097,8049,8164,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
639.508,12097,8049,8164,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
640.049,12097,8049,8164,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
641.296,12118,8049,8164,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
661.172,12118,8049,8164,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
661.677,12118,8049,8164,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
663.141,12118,7890,8055,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
663.453,12118,7890,8055,4192,4192,4192,4192,4192,-1,0,11952,-1,-1,-1,-1
663.719,12118,7890,8055,4192,4192,4192,4192,4192,-1,0,11968,-1,-1,-1,-1
