time,acc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,force,NaN,NaN,NaN,NaN,NaN
93.204,7744,10562,4981,11960,11960,11960,11960,11960,-1,4752,4032,-1,-1,-1,-1
94.058,7744,10562,4981,11960,11960,11960,11960,11960,-1,4752,4032,-1,-1,-1,-1
95.430,7747,10562,4970,11960,11960,11960,11960,11960,-1,4752,4032,-1,-1,-1,-1
95.957,7747,10562,4970,11960,11960,11960,11960,11960,-1,4752,4032,-1,-1,-1,-1
96.359,7747,10562,4970,11960,11960,11960,11960,11960,-1,4752,4032,-1,-1,-1,-1
97.142,7747,10561,4970,11960,11960,11960,11960,11960,-1,4752,4032,-1,-1,-1,-1
97.488,7747,10561,4970,11960,11960,11960,11960,11960,-1,4752,4032,-1,-1,-1,-1
117.320,7747,10561,4970,11960,11960,11960,11960,11960,-1,4752,4048,-1,-1,-1,-1
119.338,7747,10561,4970,11960,11960,11960,11960,11960,-1,4752,4048,-1,-1,-1,-1
120.291,7747,10561,4970,11960,11960,11960,11960,11960,-1,4736,4048,-1,-1,-1,-1
121.178,7747,10561,4970,11960,11960,11960,11960,11960,-1,4736,4048,-1,-1,-1,-1
122.966,7678,10561,4991,11960,11960,11960,11960,11960,-1,4736,4048,-1,-1,-1,-1
123.719,7678,10561,4991,11960,11960,11960,11960,11960,-1,4784,4048,-1,-1,-1,-1
143.185,7678,10561,4991,11960,11960,11960,11960,11960,-1,4784,4048,-1,-1,-1,-1
145.216,7678,10561,4991,11960,11960,11960,11960,11960,-1,4784,4048,-1,-1,-1,-1
146.258,7678,10561,4991,11960,11960,11960,11960,11960,-1,4800,4048,-1,-1,-1,-1
147.092,7678,10561,4991,11960,11960,11960,11960,11960,-1,4800,4032,-1,-1,-1,-1
148.872,7678,10561,4991,11960,11960,11960,11960,11960,-1,4800,4032,-1,-1,-1,-1
150.249,7678,10561,4991,11960,11960,11960,11960,11960,-1,4800,4032,-1,-1,-1,-1
151.203,7678,10561,4991,11960,11960,11960,11960,11960,-1,4800,4032,-1,-1,-1,-1
152.002,7728,10561,4983,11960,11960,11960,11960,11960,-1,4800,4032,-1,-1,-1,-1
152.344,7728,10561,4983,11960,11960,11960,11960,11960,-1,4816,4032,-1,-1,-1,-1
168.302,7728,10561,4983,11960,11960,11960,11960,11960,-1,4816,4032,-1,-1,-1,-1
170.346,7728,10552,4983,11960,11960,11960,11960,11960,-1,4816,4032,-1,-1,-1,-1
171.159,7728,10552,4983,11960,11960,11960,11960,11960,-1,4848,4032,-1,-1,-1,-1
171.947,7728,10552,4983,11960,11960,11960,11960,11960,-1,4848,4032,-1,-1,-1,-1
173.793,7728,10552,4983,11960,11960,11960,11960,11960,-1,4848,4032,-1,-1,-1,-1
174.511,7728,10552,4983,11960,11960,11960,11960,11960,-1,4848,4032,-1,-1,-1,-1
190.317,7728,10552,4983,11960,11960,11960,11960,11960,-1,4848,4048,-1,-1,-1,-1
192.690,7719,10552,4979,11960,11960,11960,11960,11960,-1,4848,4048,-1,-1,-1,-1
193.516,7719,10552,4979,11960,11960,11960,11960,11960,-1,4832,4048,-1,-1,-1,-1
194.550,7719,10552,4979,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
196.017,7719,10552,4979,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
196.360,7719,10552,4979,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
196.786,7719,10552,4979,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
197.541,7719,10552,4979,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
197.952,7719,10552,4979,11960,11960,11960,11960,11960,-1,4848,4032,-1,-1,-1,-1
214.292,7719,10552,4979,11960,11960,11960,11960,11960,-1,4848,4048,-1,-1,-1,-1
215.128,7745,10552,4994,11960,11960,11960,11960,11960,-1,4848,4048,-1,-1,-1,-1
215.692,7745,10552,4994,11960,11960,11960,11960,11960,-1,4864,4048,-1,-1,-1,-1
216.530,7745,10552,4994,11960,11960,11960,11960,11960,-1,4864,4032,-1,-1,-1,-1
218.206,7745,10569,4994,11960,11960,11960,11960,11960,-1,4864,4032,-1,-1,-1,-1
218.556,7745,10569,4994,11960,11960,11960,11960,11960,-1,4816,4032,-1,-1,-1,-1
223.287,7745,10569,4994,11960,11960,11960,11960,11960,-1,4816,4048,-1,-1,-1,-1
225.241,7745,10569,4994,11960,11960,11960,11960,11960,-1,4816,4048,-1,-1,-1,-1
226.292,7745,10569,4994,11960,11960,11960,11960,11960,-1,4800,4048,-1,-1,-1,-1
261.299,7745,10569,4994,11960,11960,11960,11960,11960,-1,4800,4048,-1,-1,-1,-1
263.264,7764,10569,4982,11960,11960,11960,11960,11960,-1,4800,4048,-1,-1,-1,-1
264.417,7764,10569,4982,11960,11960,11960,11960,11960,-1,4816,4048,-1,-1,-1,-1
265.343,7764,10569,4982,11960,11960,11960,11960,11960,-1,4816,4032,-1,-1,-1,-1
268.382,7764,10554,4982,11960,11960,11960,11960,11960,-1,4816,4032,-1,-1,-1,-1
269.101,7764,10554,4982,11960,11960,11960,11960,11960,-1,4848,4032,-1,-1,-1,-1
269.550,7764,10554,4982,11960,11960,11960,11960,11960,-1,4848,4032,-1,-1,-1,-1
270.306,7764,10554,4982,11960,11960,11960,11960,11960,-1,4848,4032,-1,-1,-1,-1
270.691,7764,10554,4982,11960,11960,11960,11960,11960,-1,4816,4032,-1,-1,-1,-1
271.390,7764,10554,4982,11960,11960,11960,11960,11960,-1,4816,4032,-1,-1,-1,-1
272.388,7788,10554,4980,11960,11960,11960,11960,11960,-1,4816,4032,-1,-1,-1,-1
272.773,7788,10554,4980,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
273.348,7788,10554,4980,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
274.254,7788,10556,4980,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
274.630,7788,10556,4980,11960,11960,11960,11960,11960,-1,4816,4032,-1,-1,-1,-1
291.520,7788,10556,4980,11960,11960,11960,11960,11960,-1,4816,4032,-1,-1,-1,-1
292.368,7788,10556,4980,11960,11960,11960,11960,11960,-1,4816,4032,-1,-1,-1,-1
292.688,7788,10556,4980,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
294.350,7788,10556,4980,11960,11960,11960,11960,11960,-1,4832,4048,-1,-1,-1,-1
296.687,7792,10556,4977,11960,11960,11960,11960,11960,-1,4832,4048,-1,-1,-1,-1
297.497,7792,10556,4977,11960,11960,11960,11960,11960,-1,4960,4048,-1,-1,-1,-1
317.811,7792,10556,4977,11960,11960,11960,11960,11960,-1,4960,4064,-1,-1,-1,-1
319.413,7792,10553,4977,11960,11960,11960,11960,11960,-1,4960,4064,-1,-1,-1,-1
319.832,7792,10553,4977,11960,11960,11960,11960,11960,-1,5024,4064,-1,-1,-1,-1
320.304,7792,10553,4977,11960,11960,11960,11960,11960,-1,5024,4032,-1,-1,-1,-1
321.075,7792,10553,4977,11960,11960,11960,11960,11960,-1,5024,4032,-1,-1,-1,-1
321.447,7792,10553,4977,11960,11960,11960,11960,11960,-1,5040,4032,-1,-1,-1,-1
321.861,7792,10553,4977,11960,11960,11960,11960,11960,-1,5040,4032,-1,-1,-1,-1
322.641,7742,10553,4954,11960,11960,11960,11960,11960,-1,5040,4032,-1,-1,-1,-1
323.030,7742,10553,4954,11960,11960,11960,11960,11960,-1,5088,4032,-1,-1,-1,-1
330.303,7742,10553,4954,11960,11960,11960,11960,11960,-1,5088,4048,-1,-1,-1,-1
332.355,7742,10560,4954,11960,11960,11960,11960,11960,-1,5088,4048,-1,-1,-1,-1
334.507,7742,10560,4954,11960,11960,11960,11960,11960,-1,5200,4048,-1,-1,-1,-1
365.394,7742,10560,4954,11960,11960,11960,11960,11960,-1,5200,4048,-1,-1,-1,-1
367.595,7742,10560,4954,11960,11960,11960,11960,11960,-1,5200,4048,-1,-1,-1,-1
368.092,7742,10560,4954,11960,11960,11960,11960,11960,-1,5248,4048,-1,-1,-1,-1
368.513,7742,10560,4954,11960,11960,11960,11960,11960,-1,5248,4032,-1,-1,-1,-1
369.880,7709,10560,4986,11960,11960,11960,11960,11960,-1,5248,4032,-1,-1,-1,-1
370.349,7709,10560,4986,11960,11960,11960,11960,11960,-1,5232,4032,-1,-1,-1,-1
371.048,7709,10560,4986,11960,11960,11960,11960,11960,-1,5232,4032,-1,-1,-1,-1
372.232,7709,10554,4986,11960,11960,11960,11960,11960,-1,5232,4032,-1,-1,-1,-1
372.567,7709,10554,4986,11960,11960,11960,11960,11960,-1,5264,4032,-1,-1,-1,-1
377.006,7709,10554,4986,11960,11960,11960,11960,11960,-1,5264,4032,-1,-1,-1,-1
379.386,7709,10554,4986,11960,11960,11960,11960,11960,-1,5264,4032,-1,-1,-1,-1
380.156,7709,10554,4986,11960,11960,11960,11960,11960,-1,5264,4032,-1,-1,-1,-1
393.584,7709,10554,4986,11960,11960,11960,11960,11960,-1,5264,4032,-1,-1,-1,-1
395.814,7744,10554,4986,11960,11960,11960,11960,11960,-1,5264,4032,-1,-1,-1,-1
396.569,7744,10554,4986,11960,11960,11960,11960,11960,-1,5264,4032,-1,-1,-1,-1
397.380,7744,10554,4986,11960,11960,11960,11960,11960,-1,5264,4032,-1,-1,-1,-1
399.283,7744,10551,4966,11960,11960,11960,11960,11960,-1,5264,4032,-1,-1,-1,-1
401.398,7744,10551,4966,11960,11960,11960,11960,11960,-1,5248,4032,-1,-1,-1,-1
418.034,7744,10551,4966,11960,11960,11960,11960,11960,-1,5248,4032,-1,-1,-1,-1
420.449,7744,10551,4966,11960,11960,11960,11960,11960,-1,5248,4032,-1,-1,-1,-1
421.190,7744,10551,4966,11960,11960,11960,11960,11960,-1,5200,4032,-1,-1,-1,-1
422.139,7744,10551,4966,11960,11960,11960,11960,11960,-1,5200,4032,-1,-1,-1,-1
424.535,7741,10551,4966,11960,11960,11960,11960,11960,-1,5200,4032,-1,-1,-1,-1
425.478,7741,10551,4966,11960,11960,11960,11960,11960,-1,5136,4032,-1,-1,-1,-1
426.396,7741,10551,4966,11960,11960,11960,11960,11960,-1,5136,4032,-1,-1,-1,-1
427.341,7741,10557,4969,11960,11960,11960,11960,11960,-1,5136,4032,-1,-1,-1,-1
427.688,7741,10557,4969,11960,11960,11960,11960,11960,-1,5072,4032,-1,-1,-1,-1
442.379,7741,10557,4969,11960,11960,11960,11960,11960,-1,5072,4016,-1,-1,-1,-1
444.416,7741,10557,4969,11960,11960,11960,11960,11960,-1,5072,4016,-1,-1,-1,-1
445.679,7741,10557,4969,11960,11960,11960,11960,11960,-1,5024,4016,-1,-1,-1,-1
446.862,7741,10557,4969,11960,11960,11960,11960,11960,-1,5024,4032,-1,-1,-1,-1
448.666,7744,10557,4969,11960,11960,11960,11960,11960,-1,5024,4032,-1,-1,-1,-1
449.729,7744,10557,4969,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
467.690,7744,10557,4969,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
470.186,7744,10564,4989,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
471.009,7744,10564,4989,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
471.824,7744,10564,4989,11960,11960,11960,11960,11960,-1,4832,4000,-1,-1,-1,-1
473.608,7744,10564,4989,11960,11960,11960,11960,11960,-1,4832,4000,-1,-1,-1,-1
474.437,7744,10564,4989,11960,11960,11960,11960,11960,-1,4832,4000,-1,-1,-1,-1
475.473,7744,10564,4989,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
476.733,7715,10564,4989,11960,11960,11960,11960,11960,-1,4832,4032,-1,-1,-1,-1
477.263,7715,10564,4989,11960,11960,11960,11960,11960,-1,4848,4032,-1,-1,-1,-1
491.768,7715,10564,4989,11960,11960,11960,11960,11960,-1,4848,4032,-1,-1,-1,-1
493.950,7715,10567,4981,11960,11960,11960,11960,11960,-1,4848,4032,-1,-1,-1,-1
494.729,7715,10567,4981,11960,11960,11960,11960,11960,-1,4848,4032,-1,-1,-1,-1
495.837,7715,10567,4981,11960,11960,11960,11960,11960,-1,4848,4016,-1,-1,-1,-1
496.664,7715,10567,4981,11960,11960,11960,11960,11960,-1,4848,4016,-1,-1,-1,-1
497.304,7715,10567,4981,11960,11960,11960,11960,11960,-1,4848,4016,-1,-1,-1,-1
515.461,7715,10567,4981,11960,11960,11960,11960,11960,-1,4848,4016,-1,-1,-1,-1
518.905,7715,10567,4981,11960,11960,11960,11960,11960,-1,4848,4016,-1,-1,-1,-1
519.897,7715,10567,4981,11960,11960,11960,11960,11960,-1,4800,4016,-1,-1,-1,-1
520.933,7715,10567,4981,11960,11960,11960,11960,11960,-1,4800,4016,-1,-1,-1,-1
522.283,7715,10543,4975,11960,11960,11960,11960,11960,-1,4800,4016,-1,-1,-1,-1
522.873,7715,10543,4975,11960,11960,11960,11960,11960,-1,4752,4016,-1,-1,-1,-1
523.415,7715,10543,4975,11960,11960,11960,11960,11960,-1,4752,4016,-1,-1,-1,-1
524.199,7715,10543,4975,11960,11960,11960,11960,11960,-1,4752,4016,-1,-1,-1,-1
524.520,7715,10543,4975,11960,11960,11960,11960,11960,-1,4752,4016,-1,-1,-1,-1
541.631,7715,10543,4975,11960,11960,11960,11960,11960,-1,4752,4016,-1,-1,-1,-1
544.247,7744,10543,4975,11960,11960,11960,11960,11960,-1,4752,4016,-1,-1,-1,-1
545.124,7744,10543,4975,11960,11960,11960,11960,11960,-1,4736,4016,-1,-1,-1,-1
546.149,7744,10543,4975,11960,11960,11960,11960,11960,-1,4736,4016,-1,-1,-1,-1
546.910,7744,10566,4981,11960,11960,11960,11960,11960,-1,4736,4016,-1,-1,-1,-1
547.319,7744,10566,4981,11960,11960,11960,11960,11960,-1,4672,4016,-1,-1,-1,-1
565.496,7744,10566,4981,11960,11960,11960,11960,11960,-1,4672,4016,-1,-1,-1,-1
568.144,7744,10566,4981,11960,11960,11960,11960,11960,-1,4672,4016,-1,-1,-1,-1
568.819,7744,10566,4981,11960,11960,11960,11960,11960,-1,4544,4016,-1,-1,-1,-1
569.392,7744,10566,4981,11960,11960,11960,11960,11960,-1,4544,4016,-1,-1,-1,-1
570.186,7765,10566,4981,11960,11960,11960,11960,11960,-1,4544,4016,-1,-1,-1,-1
570.561,7765,10566,4981,11960,11960,11960,11960,11960,-1,4544,4016,-1,-1,-1,-1
571.360,7765,10566,4981,11960,11960,11960,11960,11960,-1,4544,4016,-1,-1,-1,-1
572.305,7765,10548,4970,11960,11960,11960,11960,11960,-1,4544,4016,-1,-1,-1,-1
572.696,7765,10548,4970,11960,11960,11960,11960,11960,-1,4512,4016,-1,-1,-1,-1
590.395,7765,10548,4970,11960,11960,11960,11960,11960,-1,4512,4016,-1,-1,-1,-1
593.313,7765,10548,4970,11960,11960,11960,11960,11960,-1,4512,4016,-1,-1,-1,-1
594.086,7765,10548,4970,11960,11960,11960,11960,11960,-1,4480,4016,-1,-1,-1,-1
595.050,7765,10548,4970,11960,11960,11960,11960,11960,-1,4480,4016,-1,-1,-1,-1
596.084,7712,10548,4970,11960,11960,11960,11960,11960,-1,4480,4016,-1,-1,-1,-1
596.782,7712,10548,4970,11960,11960,11960,11960,11960,-1,4432,4016,-1,-1,-1,-1
617.550,7712,10548,4970,11960,11960,11960,11960,11960,-1,4432,4016,-1,-1,-1,-1
620.386,7712,10556,4988,11960,11960,11960,11960,11960,-1,4432,4016,-1,-1,-1,-1
621.178,7712,10556,4988,11960,11960,11960,11960,11960,-1,4448,4016,-1,-1,-1,-1
621.979,7712,10556,4988,11960,11960,11960,11960,11960,-1,4448,4016,-1,-1,-1,-1
622.883,7712,10556,4988,11960,11960,11960,11960,11960,-1,4448,4016,-1,-1,-1,-1
623.313,7712,10556,4988,11960,11960,11960,11960,11960,-1,4448,4016,-1,-1,-1,-1
623.723,7712,10556,4988,11960,11960,11960,11960,11960,-1,4448,4016,-1,-1,-1,-1
624.543,7717,10556,4988,11960,11960,11960,11960,11960,-1,4448,4016,-1,-1,-1,-1
625.190,7717,10556,4988,11960,11960,11960,11960,11960,-1,4480,4016,-1,-1,-1,-1
644.391,7717,10556,4988,11960,11960,11960,11960,11960,-1,4480,4016,-1,-1,-1,-1
646.902,7717,10571,4978,11960,11960,11960,11960,11960,-1,4480,4016,-1,-1,-1,-1
647.975,7717,10571,4978,11960,11960,11960,11960,11960,-1,4464,4016,-1,-1,-1,-1
649.002,7717,10571,4978,11960,11960,11960,11960,11960,-1,4464,4032,-1,-1,-1,-1
650.761,7717,10571,4978,11960,11960,11960,11960,11960,-1,4464,4032,-1,-1,-1,-1
651.208,7717,10571,4978,11960,11960,11960,11960,11960,-1,4448,4032,-1,-1,-1,-1
651.619,7717,10571,4978,11960,11960,11960,11960,11960,-1,4448,4016,-1,-1,-1,-1
652.367,7727,10571,4978,11960,11960,11960,11960,11960,-1,4448,4016,-1,-1,-1,-1
668.540,7727,10571,4978,11960,11960,11960,11960,11960,-1,4432,4016,-1,-1,-1,-1
669.427,7727,10571,4978,11960,11960,11960,11960,11960,-1,4432,4032,-1,-1,-1,-1
671.524,7727,10551,4976,11960,11960,11960,11960,11960,-1,4432,4032,-1,-1,-1,-1
672.425,7727,10551,4976,11960,11960,11960,11960,11960,-1,4432,4032,-1,-1,-1,-1
673.254,7727,10551,4976,11960,11960,11960,11960,11960,-1,4432,4016,-1,-1,-1,-1
674.121,7727,10551,4976,11960,11960,11960,11960,11960,-1,4432,4016,-1,-1,-1,-1
674.481,7727,10551,4976,11960,11960,11960,11960,11960,-1,4464,4016,-1,-1,-1,-1
691.439,7727,10551,4976,11960,11960,11960,11960,11960,-1,4464,4016,-1,-1,-1,-1
693.702,7735,10551,4976,11960,11960,11960,11960,11960,-1,4464,4016,-1,-1,-1,-1
694.696,7735,10551,4976,11960,11960,11960,11960,11960,-1,4448,4016,-1,-1,-1,-1
695.889,7735,10551,4976,11960,11960,11960,11960,11960,-1,4448,4032,-1,-1,-1,-1
697.712,7735,10562,4972,11960,11960,11960,11960,11960,-1,4448,4032,-1,-1,-1,-1
715.453,7735,10562,4972,11960,11960,11960,11960,11960,-1,4400,4032,-1,-1,-1,-1
716.011,7735,10562,4972,11960,11960,11960,11960,11960,-1,4400,4032,-1,-1,-1,-1
718.340,7735,10562,4972,11960,11960,11960,11960,11960,-1,4400,4032,-1,-1,-1,-1
718.714,7735,10562,4972,11960,11960,11960,11960,11960,-1,4416,4032,-1,-1,-1,-1
719.108,7735,10562,4972,11960,11960,11960,11960,11960,-1,4416,4032,-1,-1,-1,-1
720.084,7779,10562,4972,11960,11960,11960,11960,11960,-1,4416,4032,-1,-1,-1,-1
720.706,7779,10562,4972,11960,11960,11960,11960,11960,-1,4432,4032,-1,-1,-1,-1
722.617,7779,10562,4972,11960,11960,11960,11960,11960,-1,4432,4032,-1,-1,-1,-1
724.893,7779,10570,4985,11960,11960,11960,11960,11960,-1,4432,4032,-1,-1,-1,-1
725.877,7779,10570,4985,11960,11960,11960,11960,11960,-1,4432,4032,-1,-1,-1,-1
748.277,7779,10570,4985,11960,11960,11960,11960,11960,-1,4432,4032,-1,-1,-1,-1
750.603,7779,10570,4985,11960,11960,11960,11960,11960,-1,4432,4032,-1,-1,-1,-1
751.205,7779,10570,4985,11960,11960,11960,11960,11960,-1,4448,4032,-1,-1,-1,-1
751.780,7779,10570,4985,11960,11960,11960,11960,11960,-1,4448,4032,-1,-1,-1,-1
752.424,7776,10570,4985,11960,11960,11960,11960,11960,-1,4448,4032,-1,-1,-1,-1
752.833,7776,10570,4985,11960,11960,11960,11960,11960,-1,4464,4032,-1,-1,-1,-1
753.167,7776,10570,4985,11960,11960,11960,11960,11960,-1,4464,4048,-1,-1,-1,-1
753.738,7776,10559,4979,11960,11960,11960,11960,11960,-1,4464,4048,-1,-1,-1,-1
754.051,7776,10559,4979,11960,11960,11960,11960,11960,-1,4464,4048,-1,-1,-1,-1
762.498,7776,10559,4979,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
763.959,7776,10559,4979,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
764.500,7776,10559,4979,11960,11960,11960,11960,11960,-1,4480,4064,-1,-1,-1,-1
790.571,7776,10559,4979,11960,11960,11960,11960,11960,-1,4480,4064,-1,-1,-1,-1
792.915,7728,10559,4979,11960,11960,11960,11960,11960,-1,4480,4064,-1,-1,-1,-1
793.530,7728,10559,4979,11960,11960,11960,11960,11960,-1,4496,4064,-1,-1,-1,-1
794.467,7728,10559,4979,11960,11960,11960,11960,11960,-1,4496,4048,-1,-1,-1,-1
795.714,7728,10552,4972,11960,11960,11960,11960,11960,-1,4496,4048,-1,-1,-1,-1
796.038,7728,10552,4972,11960,11960,11960,11960,11960,-1,4496,4048,-1,-1,-1,-1
796.325,7728,10552,4972,11960,11960,11960,11960,11960,-1,4496,4064,-1,-1,-1,-1
796.819,7728,10552,4972,11960,11960,11960,11960,11960,-1,4496,4064,-1,-1,-1,-1
797.094,7728,10552,4972,11960,11960,11960,11960,11960,-1,4512,4064,-1,-1,-1,-1
801.429,7728,10552,4972,11960,11960,11960,11960,11960,-1,4512,4048,-1,-1,-1,-1
803.087,7717,10552,4972,11960,11960,11960,11960,11960,-1,4512,4048,-1,-1,-1,-1
803.621,7717,10552,4972,11960,11960,11960,11960,11960,-1,4528,4048,-1,-1,-1,-1
815.607,7717,10552,4972,11960,11960,11960,11960,11960,-1,4528,4064,-1,-1,-1,-1
817.130,7717,10573,4981,11960,11960,11960,11960,11960,-1,4528,4064,-1,-1,-1,-1
817.612,7717,10573,4981,11960,11960,11960,11960,11960,-1,4496,4064,-1,-1,-1,-1
817.944,7717,10573,4981,11960,11960,11960,11960,11960,-1,4496,4064,-1,-1,-1,-1
818.492,7717,10573,4981,11960,11960,11960,11960,11960,-1,4496,4064,-1,-1,-1,-1
818.717,7717,10573,4981,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
842.236,7717,10573,4981,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
843.847,7742,10573,4981,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
844.544,7742,10573,4981,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
848.078,7742,10573,4981,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
848.670,7742,10553,4972,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
848.962,7742,10553,4972,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
849.776,7742,10553,4972,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
850.816,7742,10553,4972,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
865.749,7742,10553,4972,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
867.814,7742,10553,4972,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
869.416,7779,10553,4972,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
870.062,7779,10553,4972,11960,11960,11960,11960,11960,-1,4432,4064,-1,-1,-1,-1
870.662,7779,10553,4972,11960,11960,11960,11960,11960,-1,4432,4064,-1,-1,-1,-1
871.248,7779,10562,4986,11960,11960,11960,11960,11960,-1,4432,4064,-1,-1,-1,-1
871.503,7779,10562,4986,11960,11960,11960,11960,11960,-1,4416,4064,-1,-1,-1,-1
901.676,7779,10562,4986,11960,11960,11960,11960,11960,-1,4416,4080,-1,-1,-1,-1
902.448,7779,10562,4986,11960,11960,11960,11960,11960,-1,4416,4080,-1,-1,-1,-1
902.743,7779,10562,4986,11960,11960,11960,11960,11960,-1,4400,4080,-1,-1,-1,-1
903.150,7779,10562,4986,11960,11960,11960,11960,11960,-1,4400,4064,-1,-1,-1,-1
904.037,7735,10562,4986,11960,11960,11960,11960,11960,-1,4400,4064,-1,-1,-1,-1
906.450,7735,10562,4986,11960,11960,11960,11960,11960,-1,4464,4064,-1,-1,-1,-1
907.108,7735,10562,4986,11960,11960,11960,11960,11960,-1,4464,4080,-1,-1,-1,-1
907.661,7735,10552,4963,11960,11960,11960,11960,11960,-1,4464,4080,-1,-1,-1,-1
907.909,7735,10552,4963,11960,11960,11960,11960,11960,-1,4496,4080,-1,-1,-1,-1
908.998,7735,10552,4963,11960,11960,11960,11960,11960,-1,4496,4064,-1,-1,-1,-1
910.231,7735,10552,4963,11960,11960,11960,11960,11960,-1,4496,4064,-1,-1,-1,-1
910.932,7735,10552,4963,11960,11960,11960,11960,11960,-1,4528,4064,-1,-1,-1,-1
940.666,7735,10552,4963,11960,11960,11960,11960,11960,-1,4528,4064,-1,-1,-1,-1
942.598,7731,10552,4963,11960,11960,11960,11960,11960,-1,4528,4064,-1,-1,-1,-1
943.284,7731,10552,4963,11960,11960,11960,11960,11960,-1,4528,4064,-1,-1,-1,-1
943.859,7731,10552,4963,11960,11960,11960,11960,11960,-1,4528,4064,-1,-1,-1,-1
944.465,7731,10574,4987,11960,11960,11960,11960,11960,-1,4528,4064,-1,-1,-1,-1
958.015,7731,10574,4987,11960,11960,11960,11960,11960,-1,4544,4064,-1,-1,-1,-1
