time,acc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,force,NaN,NaN,NaN,NaN,NaN
154.876,7583,10605,5014,11960,11960,11960,11960,11960,-1,7296,3680,-1,-1,-1,-1
155.504,7583,10605,5014,11960,11960,11960,11960,11960,-1,7296,3680,-1,-1,-1,-1
175.395,7575,10605,5014,11960,11960,11960,11960,11960,-1,7296,3680,-1,-1,-1,-1
176.135,7575,10605,5014,11960,11960,11960,11960,11960,-1,7360,3680,-1,-1,-1,-1
176.923,7575,10605,5014,11960,11960,11960,11960,11960,-1,7360,3664,-1,-1,-1,-1
178.741,7575,10615,5032,11960,11960,11960,11960,11960,-1,7360,3664,-1,-1,-1,-1
179.492,7575,10615,5032,11960,11960,11960,11960,11960,-1,7440,3664,-1,-1,-1,-1
200.573,7575,10615,5032,11960,11960,11960,11960,11960,-1,7440,3664,-1,-1,-1,-1
203.684,7575,10615,5032,11960,11960,11960,11960,11960,-1,7440,3664,-1,-1,-1,-1
204.377,7575,10615,5032,11960,11960,11960,11960,11960,-1,7552,3664,-1,-1,-1,-1
206.086,7575,10615,5032,11960,11960,11960,11960,11960,-1,7552,3664,-1,-1,-1,-1
207.224,7586,10615,5032,11960,11960,11960,11960,11960,-1,7552,3664,-1,-1,-1,-1
207.564,7586,10615,5032,11960,11960,11960,11960,11960,-1,7616,3664,-1,-1,-1,-1
207.975,7586,10615,5032,11960,11960,11960,11960,11960,-1,7616,3680,-1,-1,-1,-1
208.842,7586,10576,5011,11960,11960,11960,11960,11960,-1,7616,3680,-1,-1,-1,-1
209.211,7586,10576,5011,11960,11960,11960,11960,11960,-1,7680,3680,-1,-1,-1,-1
209.586,7586,10576,5011,11960,11960,11960,11960,11960,-1,7680,3680,-1,-1,-1,-1
225.451,7586,10576,5011,11960,11960,11960,11960,11960,-1,7680,3680,-1,-1,-1,-1
226.296,7586,10576,5011,11960,11960,11960,11960,11960,-1,7728,3680,-1,-1,-1,-1
227.111,7586,10576,5011,11960,11960,11960,11960,11960,-1,7728,3680,-1,-1,-1,-1
233.272,7617,10576,5011,11960,11960,11960,11960,11960,-1,7728,3680,-1,-1,-1,-1
234.490,7617,10576,5011,11960,11960,11960,11960,11960,-1,7744,3680,-1,-1,-1,-1
235.867,7617,10576,5011,11960,11960,11960,11960,11960,-1,7744,3680,-1,-1,-1,-1
237.890,7617,10611,4985,11960,11960,11960,11960,11960,-1,7744,3680,-1,-1,-1,-1
238.629,7617,10611,4985,11960,11960,11960,11960,11960,-1,7744,3680,-1,-1,-1,-1
239.453,7617,10611,4985,11960,11960,11960,11960,11960,-1,7744,3680,-1,-1,-1,-1
252.190,7617,10611,4985,11960,11960,11960,11960,11960,-1,7744,3680,-1,-1,-1,-1
252.988,7617,10611,4985,11960,11960,11960,11960,11960,-1,7760,3680,-1,-1,-1,-1
254.761,7617,10611,4985,11960,11960,11960,11960,11960,-1,7760,3664,-1,-1,-1,-1
256.704,7528,10611,4985,11960,11960,11960,11960,11960,-1,7760,3664,-1,-1,-1,-1
257.461,7528,10611,4985,11960,11960,11960,11960,11960,-1,7776,3664,-1,-1,-1,-1
258.275,7528,10611,4985,11960,11960,11960,11960,11960,-1,7776,3664,-1,-1,-1,-1
277.504,7528,10601,5025,11960,11960,11960,11960,11960,-1,7776,3664,-1,-1,-1,-1
278.386,7528,10601,5025,11960,11960,11960,11960,11960,-1,7776,3664,-1,-1,-1,-1
279.288,7528,10601,5025,11960,11960,11960,11960,11960,-1,7776,3648,-1,-1,-1,-1
281.266,7528,10601,5025,11960,11960,11960,11960,11960,-1,7776,3648,-1,-1,-1,-1
282.059,7528,10601,5025,11960,11960,11960,11960,11960,-1,7792,3648,-1,-1,-1,-1
282.846,7528,10601,5025,11960,11960,11960,11960,11960,-1,7792,3664,-1,-1,-1,-1
301.064,7448,10601,5025,11960,11960,11960,11960,11960,-1,7792,3664,-1,-1,-1,-1
302.196,7448,10601,5025,11960,11960,11960,11960,11960,-1,7792,3664,-1,-1,-1,-1
303.278,7448,10601,5025,11960,11960,11960,11960,11960,-1,7792,3648,-1,-1,-1,-1
304.974,7448,10597,5055,11960,11960,11960,11960,11960,-1,7792,3648,-1,-1,-1,-1
305.345,7448,10597,5055,11960,11960,11960,11960,11960,-1,7792,3648,-1,-1,-1,-1
305.758,7448,10597,5055,11960,11960,11960,11960,11960,-1,7792,3632,-1,-1,-1,-1
306.592,7448,10597,5055,11960,11960,11960,11960,11960,-1,7792,3632,-1,-1,-1,-1
307.049,7448,10597,5055,11960,11960,11960,11960,11960,-1,7808,3632,-1,-1,-1,-1
307.457,7448,10597,5055,11960,11960,11960,11960,11960,-1,7808,3632,-1,-1,-1,-1
326.865,7428,10597,5055,11960,11960,11960,11960,11960,-1,7808,3632,-1,-1,-1,-1
327.720,7428,10597,5055,11960,11960,11960,11960,11960,-1,7856,3632,-1,-1,-1,-1
328.602,7428,10597,5055,11960,11960,11960,11960,11960,-1,7856,3648,-1,-1,-1,-1
330.709,7428,10588,5030,11960,11960,11960,11960,11960,-1,7856,3648,-1,-1,-1,-1
331.421,7428,10588,5030,11960,11960,11960,11960,11960,-1,7872,3648,-1,-1,-1,-1
332.249,7428,10588,5030,11960,11960,11960,11960,11960,-1,7872,3648,-1,-1,-1,-1
352.494,7428,10588,5030,11960,11960,11960,11960,11960,-1,7872,3648,-1,-1,-1,-1
353.398,7428,10588,5030,11960,11960,11960,11960,11960,-1,7936,3648,-1,-1,-1,-1
355.280,7428,10588,5030,11960,11960,11960,11960,11960,-1,7936,3648,-1,-1,-1,-1
356.493,7482,10588,5030,11960,11960,11960,11960,11960,-1,7936,3648,-1,-1,-1,-1
356.875,7482,10588,5030,11960,11960,11960,11960,11960,-1,7936,3648,-1,-1,-1,-1
357.253,7482,10588,5030,11960,11960,11960,11960,11960,-1,7936,3648,-1,-1,-1,-1
358.154,7482,10596,5034,11960,11960,11960,11960,11960,-1,7936,3648,-1,-1,-1,-1
358.525,7482,10596,5034,11960,11960,11960,11960,11960,-1,8000,3648,-1,-1,-1,-1
358.976,7482,10596,5034,11960,11960,11960,11960,11960,-1,8000,3648,-1,-1,-1,-1
376.630,7482,10596,5034,11960,11960,11960,11960,11960,-1,8000,3648,-1,-1,-1,-1
377.501,7482,10596,5034,11960,11960,11960,11960,11960,-1,8064,3648,-1,-1,-1,-1
378.301,7482,10596,5034,11960,11960,11960,11960,11960,-1,8064,3632,-1,-1,-1,-1
379.468,7574,10596,5034,11960,11960,11960,11960,11960,-1,8064,3632,-1,-1,-1,-1
379.956,7574,10596,5034,11960,11960,11960,11960,11960,-1,8064,3632,-1,-1,-1,-1
380.594,7574,10596,5034,11960,11960,11960,11960,11960,-1,8064,3632,-1,-1,-1,-1
385.515,7574,10592,5012,11960,11960,11960,11960,11960,-1,8064,3632,-1,-1,-1,-1
386.381,7574,10592,5012,11960,11960,11960,11960,11960,-1,8064,3632,-1,-1,-1,-1
387.270,7574,10592,5012,11960,11960,11960,11960,11960,-1,8064,3648,-1,-1,-1,-1
425.872,7574,10592,5012,11960,11960,11960,11960,11960,-1,8064,3648,-1,-1,-1,-1
426.731,7574,10592,5012,11960,11960,11960,11960,11960,-1,8000,3648,-1,-1,-1,-1
427.757,7574,10592,5012,11960,11960,11960,11960,11960,-1,8000,3632,-1,-1,-1,-1
429.721,7591,10592,5012,11960,11960,11960,11960,11960,-1,8000,3632,-1,-1,-1,-1
430.618,7591,10592,5012,11960,11960,11960,11960,11960,-1,7984,3632,-1,-1,-1,-1
431.245,7591,10592,5012,11960,11960,11960,11960,11960,-1,7984,3632,-1,-1,-1,-1
433.098,7591,10596,5020,11960,11960,11960,11960,11960,-1,7984,3632,-1,-1,-1,-1
433.489,7591,10596,5020,11960,11960,11960,11960,11960,-1,7952,3632,-1,-1,-1,-1
434.345,7591,10596,5020,11960,11960,11960,11960,11960,-1,7952,3632,-1,-1,-1,-1
436.231,7591,10596,5020,11960,11960,11960,11960,11960,-1,7952,3632,-1,-1,-1,-1
436.585,7591,10596,5020,11960,11960,11960,11960,11960,-1,7920,3632,-1,-1,-1,-1
437.027,7591,10596,5020,11960,11960,11960,11960,11960,-1,7920,3616,-1,-1,-1,-1
437.790,7558,10596,5020,11960,11960,11960,11960,11960,-1,7920,3616,-1,-1,-1,-1
438.166,7558,10596,5020,11960,11960,11960,11960,11960,-1,7872,3616,-1,-1,-1,-1
438.528,7558,10596,5020,11960,11960,11960,11960,11960,-1,7872,3616,-1,-1,-1,-1
453.025,7558,10597,5002,11960,11960,11960,11960,11960,-1,7872,3616,-1,-1,-1,-1
454.429,7558,10597,5002,11960,11960,11960,11960,11960,-1,7744,3616,-1,-1,-1,-1
455.353,7558,10597,5002,11960,11960,11960,11960,11960,-1,7744,3616,-1,-1,-1,-1
457.251,7558,10597,5002,11960,11960,11960,11960,11960,-1,7744,3616,-1,-1,-1,-1
458.019,7558,10597,5002,11960,11960,11960,11960,11960,-1,7616,3616,-1,-1,-1,-1
458.847,7558,10597,5002,11960,11960,11960,11960,11960,-1,7616,3616,-1,-1,-1,-1
477.561,7526,10597,5002,11960,11960,11960,11960,11960,-1,7616,3616,-1,-1,-1,-1
478.408,7526,10597,5002,11960,11960,11960,11960,11960,-1,7536,3616,-1,-1,-1,-1
479.284,7526,10597,5002,11960,11960,11960,11960,11960,-1,7536,3616,-1,-1,-1,-1
481.300,7526,10590,5024,11960,11960,11960,11960,11960,-1,7536,3616,-1,-1,-1,-1
482.062,7526,10590,5024,11960,11960,11960,11960,11960,-1,7504,3616,-1,-1,-1,-1
482.866,7526,10590,5024,11960,11960,11960,11960,11960,-1,7504,3632,-1,-1,-1,-1
499.475,7526,10590,5024,11960,11960,11960,11960,11960,-1,7504,3632,-1,-1,-1,-1
499.874,7526,10590,5024,11960,11960,11960,11960,11960,-1,7488,3632,-1,-1,-1,-1
500.529,7526,10590,5024,11960,11960,11960,11960,11960,-1,7488,3632,-1,-1,-1,-1
507.177,7507,10590,5024,11960,11960,11960,11960,11960,-1,7488,3632,-1,-1,-1,-1
507.988,7507,10590,5024,11960,11960,11960,11960,11960,-1,7360,3632,-1,-1,-1,-1
508.802,7507,10590,5024,11960,11960,11960,11960,11960,-1,7360,3632,-1,-1,-1,-1
510.804,7507,10596,5021,11960,11960,11960,11960,11960,-1,7360,3632,-1,-1,-1,-1
511.562,7507,10596,5021,11960,11960,11960,11960,11960,-1,7280,3632,-1,-1,-1,-1
524.298,7507,10596,5021,11960,11960,11960,11960,11960,-1,7280,3632,-1,-1,-1,-1
526.700,7507,10596,5021,11960,11960,11960,11960,11960,-1,7280,3632,-1,-1,-1,-1
527.700,7507,10596,5021,11960,11960,11960,11960,11960,-1,7312,3632,-1,-1,-1,-1
528.526,7507,10596,5021,11960,11960,11960,11960,11960,-1,7312,3632,-1,-1,-1,-1
530.584,7560,10596,5021,11960,11960,11960,11960,11960,-1,7312,3632,-1,-1,-1,-1
530.961,7560,10596,5021,11960,11960,11960,11960,11960,-1,7360,3632,-1,-1,-1,-1
531.357,7560,10596,5021,11960,11960,11960,11960,11960,-1,7360,3648,-1,-1,-1,-1
532.163,7560,10594,5023,11960,11960,11960,11960,11960,-1,7360,3648,-1,-1,-1,-1
532.515,7560,10594,5023,11960,11960,11960,11960,11960,-1,7424,3648,-1,-1,-1,-1
551.457,7560,10594,5023,11960,11960,11960,11960,11960,-1,7424,3648,-1,-1,-1,-1
554.060,7560,10594,5023,11960,11960,11960,11960,11960,-1,7424,3648,-1,-1,-1,-1
554.855,7560,10594,5023,11960,11960,11960,11960,11960,-1,7520,3648,-1,-1,-1,-1
556.782,7560,10594,5023,11960,11960,11960,11960,11960,-1,7520,3648,-1,-1,-1,-1
558.627,7565,10594,5023,11960,11960,11960,11960,11960,-1,7520,3648,-1,-1,-1,-1
559.479,7565,10594,5023,11960,11960,11960,11960,11960,-1,7600,3648,-1,-1,-1,-1
560.581,7565,10594,5023,11960,11960,11960,11960,11960,-1,7600,3664,-1,-1,-1,-1
575.833,7565,10597,5014,11960,11960,11960,11960,11960,-1,7600,3664,-1,-1,-1,-1
576.576,7565,10597,5014,11960,11960,11960,11960,11960,-1,7712,3664,-1,-1,-1,-1
577.367,7565,10597,5014,11960,11960,11960,11960,11960,-1,7712,3664,-1,-1,-1,-1
585.544,7565,10597,5014,11960,11960,11960,11960,11960,-1,7712,3664,-1,-1,-1,-1
586.341,7565,10597,5014,11960,11960,11960,11960,11960,-1,7760,3664,-1,-1,-1,-1
587.207,7565,10597,5014,11960,11960,11960,11960,11960,-1,7760,3664,-1,-1,-1,-1
589.048,7577,10597,5014,11960,11960,11960,11960,11960,-1,7760,3664,-1,-1,-1,-1
589.837,7577,10597,5014,11960,11960,11960,11960,11960,-1,7792,3664,-1,-1,-1,-1
590.828,7577,10597,5014,11960,11960,11960,11960,11960,-1,7792,3664,-1,-1,-1,-1
604.124,7577,10589,5033,11960,11960,11960,11960,11960,-1,7792,3664,-1,-1,-1,-1
605.114,7577,10589,5033,11960,11960,11960,11960,11960,-1,7840,3664,-1,-1,-1,-1
606.850,7577,10589,5033,11960,11960,11960,11960,11960,-1,7840,3664,-1,-1,-1,-1
608.662,7577,10589,5033,11960,11960,11960,11960,11960,-1,7840,3664,-1,-1,-1,-1
609.463,7577,10589,5033,11960,11960,11960,11960,11960,-1,7824,3664,-1,-1,-1,-1
610.545,7577,10589,5033,11960,11960,11960,11960,11960,-1,7824,3680,-1,-1,-1,-1
612.380,7573,10589,5033,11960,11960,11960,11960,11960,-1,7824,3680,-1,-1,-1,-1
612.766,7573,10589,5033,11960,11960,11960,11960,11960,-1,7872,3680,-1,-1,-1,-1
613.181,7573,10589,5033,11960,11960,11960,11960,11960,-1,7872,3680,-1,-1,-1,-1
626.329,7573,10590,5021,11960,11960,11960,11960,11960,-1,7872,3680,-1,-1,-1,-1
627.070,7573,10590,5021,11960,11960,11960,11960,11960,-1,7872,3680,-1,-1,-1,-1
627.876,7573,10590,5021,11960,11960,11960,11960,11960,-1,7872,3680,-1,-1,-1,-1
663.126,7573,10590,5021,11960,11960,11960,11960,11960,-1,7872,3680,-1,-1,-1,-1
664.062,7573,10590,5021,11960,11960,11960,11960,11960,-1,7824,3680,-1,-1,-1,-1
665.010,7573,10590,5021,11960,11960,11960,11960,11960,-1,7824,3680,-1,-1,-1,-1
666.218,7613,10590,5021,11960,11960,11960,11960,11960,-1,7824,3680,-1,-1,-1,-1
666.568,7613,10590,5021,11960,11960,11960,11960,11960,-1,7760,3680,-1,-1,-1,-1
666.960,7613,10590,5021,11960,11960,11960,11960,11960,-1,7760,3680,-1,-1,-1,-1
669.054,7613,10602,5006,11960,11960,11960,11960,11960,-1,7760,3680,-1,-1,-1,-1
669.429,7613,10602,5006,11960,11960,11960,11960,11960,-1,7760,3680,-1,-1,-1,-1
669.902,7613,10602,5006,11960,11960,11960,11960,11960,-1,7760,3680,-1,-1,-1,-1
670.912,7613,10602,5006,11960,11960,11960,11960,11960,-1,7760,3680,-1,-1,-1,-1
671.263,7613,10602,5006,11960,11960,11960,11960,11960,-1,7776,3680,-1,-1,-1,-1
671.640,7613,10602,5006,11960,11960,11960,11960,11960,-1,7776,3680,-1,-1,-1,-1
702.608,7572,10602,5006,11960,11960,11960,11960,11960,-1,7776,3680,-1,-1,-1,-1
703.550,7572,10602,5006,11960,11960,11960,11960,11960,-1,7776,3680,-1,-1,-1,-1
704.381,7572,10602,5006,11960,11960,11960,11960,11960,-1,7776,3696,-1,-1,-1,-1
705.954,7572,10588,5018,11960,11960,11960,11960,11960,-1,7776,3696,-1,-1,-1,-1
706.350,7572,10588,5018,11960,11960,11960,11960,11960,-1,7792,3696,-1,-1,-1,-1
706.715,7572,10588,5018,11960,11960,11960,11960,11960,-1,7792,3696,-1,-1,-1,-1
707.494,7572,10588,5018,11960,11960,11960,11960,11960,-1,7792,3696,-1,-1,-1,-1
707.898,7572,10588,5018,11960,11960,11960,11960,11960,-1,7776,3696,-1,-1,-1,-1
708.305,7572,10588,5018,11960,11960,11960,11960,11960,-1,7776,3696,-1,-1,-1,-1
709.050,7540,10588,5018,11960,11960,11960,11960,11960,-1,7776,3696,-1,-1,-1,-1
709.378,7540,10588,5018,11960,11960,11960,11960,11960,-1,7776,3696,-1,-1,-1,-1
709.731,7540,10588,5018,11960,11960,11960,11960,11960,-1,7776,3696,-1,-1,-1,-1
725.552,7540,10590,4996,11960,11960,11960,11960,11960,-1,7776,3696,-1,-1,-1,-1
726.347,7540,10590,4996,11960,11960,11960,11960,11960,-1,7776,3696,-1,-1,-1,-1
727.218,7540,10590,4996,11960,11960,11960,11960,11960,-1,7776,3696,-1,-1,-1,-1
729.382,7540,10590,4996,11960,11960,11960,11960,11960,-1,7776,3696,-1,-1,-1,-1
729.719,7540,10590,4996,11960,11960,11960,11960,11960,-1,7792,3696,-1,-1,-1,-1
730.269,7540,10590,4996,11960,11960,11960,11960,11960,-1,7792,3712,-1,-1,-1,-1
733.450,7515,10590,4996,11960,11960,11960,11960,11960,-1,7792,3712,-1,-1,-1,-1
734.719,7515,10590,4996,11960,11960,11960,11960,11960,-1,7744,3712,-1,-1,-1,-1
749.344,7515,10590,4996,11960,11960,11960,11960,11960,-1,7744,3712,-1,-1,-1,-1
752.419,7515,10596,5020,11960,11960,11960,11960,11960,-1,7744,3712,-1,-1,-1,-1
753.223,7515,10596,5020,11960,11960,11960,11960,11960,-1,7728,3712,-1,-1,-1,-1
759.346,7515,10596,5020,11960,11960,11960,11960,11960,-1,7728,3696,-1,-1,-1,-1
761.584,7515,10596,5020,11960,11960,11960,11960,11960,-1,7728,3696,-1,-1,-1,-1
762.343,7515,10596,5020,11960,11960,11960,11960,11960,-1,7632,3696,-1,-1,-1,-1
763.123,7515,10596,5020,11960,11960,11960,11960,11960,-1,7632,3712,-1,-1,-1,-1
764.899,7441,10596,5020,11960,11960,11960,11960,11960,-1,7632,3712,-1,-1,-1,-1
765.710,7441,10596,5020,11960,11960,11960,11960,11960,-1,7584,3712,-1,-1,-1,-1
766.678,7441,10596,5020,11960,11960,11960,11960,11960,-1,7584,3712,-1,-1,-1,-1
767.614,7441,10596,5044,11960,11960,11960,11960,11960,-1,7584,3712,-1,-1,-1,-1
768.420,7441,10596,5044,11960,11960,11960,11960,11960,-1,7552,3712,-1,-1,-1,-1
800.462,7441,10596,5044,11960,11960,11960,11960,11960,-1,7552,3712,-1,-1,-1,-1
803.034,7441,10596,5044,11960,11960,11960,11960,11960,-1,7552,3712,-1,-1,-1,-1
803.760,7441,10596,5044,11960,11960,11960,11960,11960,-1,7568,3712,-1,-1,-1,-1
805.712,7441,10596,5044,11960,11960,11960,11960,11960,-1,7568,3712,-1,-1,-1,-1
806.518,7363,10596,5044,11960,11960,11960,11960,11960,-1,7568,3712,-1,-1,-1,-1
806.890,7363,10596,5044,11960,11960,11960,11960,11960,-1,7664,3712,-1,-1,-1,-1
814.373,7363,10596,5044,11960,11960,11960,11960,11960,-1,7664,3712,-1,-1,-1,-1
816.098,7363,10608,5078,11960,11960,11960,11960,11960,-1,7664,3712,-1,-1,-1,-1
816.839,7363,10608,5078,11960,11960,11960,11960,11960,-1,7728,3712,-1,-1,-1,-1
818.174,7363,10608,5078,11960,11960,11960,11960,11960,-1,7728,3712,-1,-1,-1,-1
820.661,7363,10608,5078,11960,11960,11960,11960,11960,-1,7728,3712,-1,-1,-1,-1
821.436,7363,10608,5078,11960,11960,11960,11960,11960,-1,7776,3712,-1,-1,-1,-1
822.292,7363,10608,5078,11960,11960,11960,11960,11960,-1,7776,3712,-1,-1,-1,-1
823.127,7419,10608,5078,11960,11960,11960,11960,11960,-1,7776,3712,-1,-1,-1,-1
823.469,7419,10608,5078,11960,11960,11960,11960,11960,-1,7856,3712,-1,-1,-1,-1
849.650,7419,10608,5078,11960,11960,11960,11960,11960,-1,7856,3728,-1,-1,-1,-1
853.462,7419,10592,5027,11960,11960,11960,11960,11960,-1,7856,3728,-1,-1,-1,-1
854.261,7419,10592,5027,11960,11960,11960,11960,11960,-1,7888,3728,-1,-1,-1,-1
855.059,7419,10592,5027,11960,11960,11960,11960,11960,-1,7888,3728,-1,-1,-1,-1
855.875,7419,10592,5027,11960,11960,11960,11960,11960,-1,7888,3728,-1,-1,-1,-1
856.265,7419,10592,5027,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
856.630,7419,10592,5027,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
857.408,7483,10592,5027,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
857.774,7483,10592,5027,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
861.235,7483,10592,5027,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
863.115,7483,10595,5023,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
863.878,7483,10595,5023,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
874.385,7483,10595,5023,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
876.556,7483,10595,5023,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
877.499,7483,10595,5023,11960,11960,11960,11960,11960,-1,7968,3728,-1,-1,-1,-1
882.366,7483,10595,5023,11960,11960,11960,11960,11960,-1,7968,3728,-1,-1,-1,-1
884.764,7578,10595,5023,11960,11960,11960,11960,11960,-1,7968,3728,-1,-1,-1,-1
885.630,7578,10595,5023,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
901.881,7578,10595,5023,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
904.531,7578,10590,5016,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
905.290,7578,10590,5016,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
906.094,7578,10590,5016,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
907.637,7578,10590,5016,11960,11960,11960,11960,11960,-1,7952,3728,-1,-1,-1,-1
908.014,7578,10590,5016,11960,11960,11960,11960,11960,-1,7968,3728,-1,-1,-1,-1
924.401,7578,10590,5016,11960,11960,11960,11960,11960,-1,7968,3728,-1,-1,-1,-1
925.318,7587,10590,5016,11960,11960,11960,11960,11960,-1,7968,3728,-1,-1,-1,-1
925.710,7587,10590,5016,11960,11960,11960,11960,11960,-1,7984,3728,-1,-1,-1,-1
928.389,7587,10590,5016,11960,11960,11960,11960,11960,-1,7984,3728,-1,-1,-1,-1
